zone_risk,hour,anomaly_score,crime_index,weather_risk,safety_score
95.7766,3,0.198819,90.4586,74.2724,26.0078
46.7737,16,0.026795,45.064,22.8803,67.4275
49.6875,20,0.206714,43.304,13.9965,73.0263
63.8451,17,0.129854,91.4981,54.5806,43.1868
22.8385,10,0.110404,65.4517,43.9095,72.1633
21.0202,5,0.13706,14.2187,59.6616,68.6624
86.9017,22,0.114886,25.249,50.6393,45.1297
102.597,21,0.269072,93.0456,52.6584,32.6622
49.2464,20,0.020396,39.9513,28.4079,69.27
77.679,5,0.337939,70.4541,14.4231,38.9245
45.3912,23,0.243262,43.2882,78.9002,48.0079
92.6195,1,0.128956,12.4265,95.3959,46.6742
18.8842,23,0.343023,31.2909,49.5109,69.6618
18.956,12,0.242954,12.5245,3.3561,86.396
98.873,9,0.494583,79.1315,23.8909,35.2686
54.6374,0,0.108649,37.1239,68.1837,54.5905
48.4463,11,0.373182,35.2563,74.8708,59.2529
77.9344,12,0.08603,71.1617,31.3987,47.7043
74.4342,7,0.070793,82.4329,16.1801,40.0769
79.8564,18,0.407976,56.3,28.6155,51.8217
42.0188,9,0.054199,32.1161,53.7059,65.0888
78.2615,2,0.146641,58.3588,65.1949,40.1027
79.0056,11,0.264607,59.8953,36.1441,47.7161
87.1881,17,0.207677,45.7841,8.7897,58.27
78.5751,20,0.201674,70.1093,95.7559,45.2634
17.8003,17,0.074099,19.2075,22.0109,90.1197
66.7789,7,0.408462,1.7744,32.9373,58.7199
80.6041,9,0.36268,65.8363,58.7574,46.104
73.0351,3,0.276676,27.499,58.7558,49.2041
51.8528,9,0.169355,49.8443,94.9557,56.4939
22.6081,13,0.158126,19.0914,71.7451,72.1851
81.754,2,0.247747,64.2756,50.3198,37.8306
103.137,8,0.025938,85.7466,74.0353,34.5917
58.2339,13,0.259994,95.4484,80.4926,43.634
20.6771,15,0.169473,41.3969,34.6017,75.4538
99.2549,16,0.225607,61.608,28.0659,44.738
22.7467,3,0.273772,94.8706,28.7224,55.93
46.2586,6,0.142754,42.7988,73.4923,62.4933
82.1515,16,0.173821,14.0598,90.5553,56.5373
19.5995,7,0.074103,12.5341,99.7048,73.8164
66.1581,21,0.006925,5.0483,47.5978,72.7406
13.1967,18,0.142896,31.514,42.7714,72.779
54.0611,17,0.029659,51.6761,11.0421,69.7428
41.6631,12,0.179759,30.255,68.7581,62.4744
84.7365,9,0.489931,70.0261,62.9382,33.7678
82.9384,18,0.423593,72.9791,92.5087,30.4499
80.5218,2,0.099,46.6633,96.7887,37.832
102.4739,8,0.023102,81.3681,59.2024,49.0333
49.5978,9,0.18407,39.0291,73.347,61.4067
51.4614,14,0.264752,49.0509,95.5561,51.531
98.9043,19,0.312934,78.5504,10.9937,40.1133
76.0571,14,0.136776,87.3143,79.3554,48.1048
81.2102,20,0.056259,63.5407,85.0146,51.6341
38.1224,3,0.290435,9.8988,13.6102,64.3592
104.0043,10,0.300429,69.88,5.8883,44.3331
82.9245,3,0.088056,60.2423,22.5375,41.5738
17.0609,14,0.047299,27.5807,16.4838,84.5228
76.9345,5,0.502297,74.7864,45.9172,30.7875
2.0767,2,0.160145,82.3875,55.4839,58.5299
23.3988,11,0.323383,74.7004,91.8315,49.2255
39.7756,8,0.356466,27.0263,66.0986,59.5905
42.2557,5,0.176662,56.2976,86.6554,44.6595
13.7615,13,0.170975,78.2639,61.9943,61.9495
52.6982,22,0.119506,83.8275,50.0658,46.0097
2.9986,11,0.165105,47.3554,74.183,76.9136
99.077,0,0.046436,9.5435,33.9041,46.6581
34.1053,16,0.303255,82.9139,1.2157,60.3301
41.5088,17,0.186018,12.5843,32.5125,78.0459
84.4376,18,0.110187,58.6048,11.6734,51.6888
48.1113,13,0.077666,36.9457,74.1251,69.6015
58.8186,19,0.227307,99.3871,24.6313,43.5585
59.2025,16,0.171039,84.7557,20.8526,47.8792
21.0629,8,0.008837,45.1601,94.0725,73.8067
74.1999,13,0.01694,86.1673,31.3863,53.5421
21.2229,21,0.518077,94.1166,27.4631,51.6296
84.0067,7,0.056036,63.0381,70.9865,41.3566
84.5572,8,0.12102,64.3997,7.939,54.4078
91.5299,16,0.061089,69.2768,43.8637,45.0872
80.5507,4,0.146104,67.4289,34.7288,49.4291
83.2399,8,0.10443,69.8675,12.4242,54.3943
84.3093,9,0.175055,62.6116,19.9008,53.5096
61.4851,10,0.086118,12.9367,22.9264,73.5164
78.2286,10,0.008631,73.7918,30.9436,45.4678
69.2089,6,0.286658,31.0694,97.6034,54.5489
99.8896,2,0.247151,93.1781,22.985,28.8927
104.536,13,0.415723,76.8056,42.0565,28.163
87.9449,18,0.199225,78.1698,54.3882,40.0078
84.903,6,0.357951,57.6354,97.345,37.846
93.9965,4,0.121039,67.9587,3.0839,41.7935
0.7335,19,0.007683,74.2348,3.8679,83.4104
78.0168,17,0.414781,63.5504,56.6897,37.523
58.5917,1,0.277956,4.6025,78.6743,58.3572
97.9585,15,0.164078,77.6656,89.3768,37.9053
9.9097,6,0.091535,85.551,19.1793,68.7013
9.6476,4,0.091871,8.3344,74.4396,74.7337
66.0532,12,0.069523,98.4986,98.4626,37.3172
48.5322,8,0.028397,48.544,31.5783,61.3638
45.5389,11,0.28352,38.7706,87.523,57.8788
48.0299,9,0.044756,43.3308,91.3173,56.839
54.3643,7,0.082667,29.6215,24.6305,67.5864
103.6342,5,0.315962,82.4766,87.2526,21.6064
25.6621,22,0.378855,10.3827,11.0783,72.7201
81.3297,21,0.14778,63.6442,42.4957,51.2754
17.8638,12,0.341589,19.8634,59.5143,71.2191
51.7028,16,0.429866,49.5465,77.5095,53.3587
64.7086,23,0.404808,12.2484,60.4962,55.3854
67.532,4,0.079804,17.7132,56.606,57.1736
34.2501,9,0.022953,19.6126,11.6372,85.2556
75.6692,19,0.422649,55.5172,78.5111,39.6773
20.7228,12,0.05868,58.2369,30.5751,65.3103
83.661,11,0.0471,60.3666,19.2492,58.8023
87.9606,2,0.042876,2.5318,57.2619,55.1597
44.4834,18,0.490437,69.8786,56.1315,53.554
46.2392,2,0.005968,47.8826,58.9533,57.1209
67.4332,8,0.137606,12.4717,89.9778,62.5933
84.5456,23,0.467791,49.9255,15.1934,32.9079
51.9537,7,0.052708,37.0971,29.9961,70.1243
15.1006,22,0.510076,20.8921,73.6936,55.8307
73.0002,5,0.507438,32.852,71.5134,37.4852
83.6576,21,0.038788,67.1439,75.6635,51.8797
37.0086,12,0.01313,66.5463,36.7554,61.7943
91.5958,1,0.131562,13.2143,98.1983,42.9979
7.2108,9,0.069469,76.0395,91.5129,67.0616
49.588,12,0.145405,74.9856,72.1298,57.2624
95.8489,18,0.115372,84.4704,79.2352,36.0099
50.5155,3,0.17194,42.987,95.2621,51.1647
19.4309,17,0.25392,19.086,29.6525,70.3482
99.0821,3,0.017381,93.4291,5.5864,35.7293
88.5481,12,0.244386,59.4901,99.0103,48.6627
32.7498,22,0.38896,74.5749,14.35,48.1911
93.8003,3,0.244862,44.8708,0.9634,49.3183
79.8727,14,0.183475,63.0726,55.2757,48.2476
79.4855,21,0.150212,60.7143,29.8401,47.7673
95.6816,3,0.084312,85.657,25.4212,38.4747
78.9244,7,0.435051,2.2759,69.5996,56.041
80.5942,20,0.068916,59.0785,5.1877,46.8642
81.9704,12,0.047956,19.9255,78.1785,55.6048
97.5852,17,0.152786,87.2024,93.4614,31.4634
75.7335,19,0.073842,67.9748,67.6254,58.3885
18.2053,3,0.101175,76.9426,93.4515,49.581
19.2604,20,0.211829,51.9214,75.7372,72.5049
81.8543,8,0.132269,65.8947,3.6405,55.831
83.5571,22,0.307201,66.4116,5.7496,44.6682
70.5806,14,0.135569,41.525,59.1147,57.7203
22.0127,11,0.203805,18.8381,36.6311,75.6165
78.4395,6,0.148219,69.5148,24.5597,43.0986
101.4373,14,0.486713,83.2074,20.1198,30.9047
69.604,5,0.301878,90.0771,38.9155,37.4918
78.8131,19,0.286709,58.4276,44.1285,49.9841
85.5946,21,0.172396,42.6309,64.2375,50.0164
16.1495,7,0.24131,4.8954,31.3128,84.2061
84.3733,8,0.172628,84.3035,36.9457,46.5262
92.1702,4,0.432818,61.0508,66.6543,23.5907
51.4376,12,0.465001,49.316,3.0361,56.3577
23.5769,10,0.206981,15.1978,25.8673,79.6752
3.2801,20,0.703674,4.6853,72.5376,71.9921
67.9798,13,0.025031,44.0145,30.6548,56.3041
96.5299,14,0.161337,77.8353,71.3042,39.5273
77.2721,20,0.179791,54.294,85.9458,44.1091
79.1362,12,0.307298,72.7975,12.7728,46.75
21.8364,19,0.009473,83.006,60.2327,67.0327
42.6176,14,0.026164,56.5806,56.3871,62.9251
43.3466,22,0.155375,76.3545,64.5281,53.2392
82.5638,0,0.139352,56.8655,38.9265,45.3411
20.7442,4,0.26189,18.4897,7.7697,67.1343
86.672,6,0.192567,28.7026,4.6008,56.6131
49.6557,10,0.297829,49.6594,48.0552,58.0706
96.482,4,0.420961,76.3906,61.7953,33.1872
21.4401,5,0.065743,25.1238,47.5434,66.5887
83.5215,1,0.53908,66.9652,57.1462,29.4717
90.7786,16,0.030391,89.3839,91.7851,41.2804
77.9693,1,0.353495,70.237,23.0855,42.347
45.5156,8,0.226674,51.5229,95.3325,52.118
93.3615,16,0.279493,2.7218,74.4994,51.3542
20.794,10,0.119666,61.3491,45.342,70.7776
29.0327,10,0.383064,98.7507,53.0507,49.7744
41.4771,15,0.088248,12.0122,63.0763,64.1141
54.9647,10,0.116916,30.8889,83.6771,62.7328
53.1143,13,0.365585,41.9427,91.2954,49.6336
84.5798,8,0.150549,60.5686,97.0557,42.1385
64.9574,20,0.061317,37.3831,38.1338,65.903
21.9971,9,0.03646,16.2344,10.3115,84.21
75.744,4,0.21326,53.26,4.7228,46.4999
46.9676,22,0.124025,82.2178,57.2757,44.4545
84.7283,0,0.128781,68.4984,57.6432,42.1358
47.0514,3,0.267279,66.2098,26.6733,54.6997
31.6386,18,0.216172,37.1296,43.9331,73.1308
80.7539,18,0.033144,22.1457,21.1959,64.6358
76.0419,6,0.363949,59.2539,1.2957,47.0735
0.5343,22,0.247174,51.9943,73.1799,62.0618
98.3585,0,0.330488,59.9179,93.8515,22.1048
55.2891,11,0.062423,4.1142,20.7332,79.0294
37.9822,20,0.245774,69.1221,58.4526,57.5803
73.4859,13,0.157043,75.9553,31.4053,55.8671
37.8134,8,0.302808,19.5415,62.5934,66.3119
47.165,11,0.204552,40.1634,67.9176,67.807
35.1185,5,0.109087,0.8471,41.3318,77.1711
101.1994,18,0.063623,86.5228,92.6219,32.8349
84.414,18,0.350529,69.307,37.6337,41.5092
85.0788,15,0.133697,0.0532,42.5802,65.8814
14.2377,10,0.391104,46.9524,72.5387,68.8462
39.036,8,0.322101,20.8929,83.9069,60.7769
29.5164,7,0.352765,97.7477,10.6961,57.0944
102.6662,21,0.222323,85.0655,42.1836,32.8409
89.9861,10,0.004419,37.1131,22.665,61.4727
79.3881,21,0.143621,52.3933,73.6214,51.9758
68.1582,17,0.285114,5.8592,64.7788,58.7339
58.9309,14,0.036785,53.1209,57.9833,59.7217
36.6909,15,0.511935,80.1413,71.4473,43.1881
34.8566,16,0.207511,91.413,32.4257,57.6363
21.2923,9,0.075523,11.6653,8.1912,86.8951
48.4426,20,0.021883,25.8729,41.3258,67.5032
47.0864,20,0.107465,14.6758,24.8533,71.2887
54.0954,0,0.064851,49.5075,46.1732,57.2265
10.8768,15,0.020911,16.3387,89.6758,88.194
3.7837,7,0.08821,60.8154,23.909,75.9186
82.6202,23,0.353691,68.4381,59.3781,32.8129
12.485,23,0.400229,44.4833,37.488,57.5897
56.9127,17,0.086869,89.749,94.7601,42.5936
68.9921,22,0.028373,49.1877,97.7225,40.3623
61.955,9,0.566867,47.4238,8.9002,52.7847
45.5937,0,0.039176,42.929,35.6411,64.3822
2.7552,13,0.148241,47.23,30.2897,75.6692
99.6975,12,0.073357,82.607,68.1222,40.3735
98.4822,22,0.361118,89.9135,8.3672,28.8219
102.9521,1,0.325169,89.4467,62.8485,14.9786
14.2864,15,0.045962,60.8706,48.2277,71.1051
45.1809,11,0.221354,43.2944,1.1447,68.5753
11.869,17,0.026566,66.2927,67.7579,75.4847
3.9848,21,0.156671,68.0003,77.8298,64.9554
77.7882,20,0.138789,67.2985,79.0303,50.3261
98.5794,3,0.026191,85.3779,81.2493,29.437
83.7196,8,0.421057,57.8585,14.5658,46.2685
50.9554,1,0.042242,29.0723,3.4854,64.7694
101.3452,14,0.414,83.6885,74.6906,26.2109
68.182,3,0.067452,3.4978,88.4487,61.1927
16.0494,21,0.110472,21.4052,93.8258,71.7412
78.0108,10,0.257727,67.0427,52.1968,45.456
15.5797,0,0.183799,14.9793,53.0202,69.0497
80.2615,6,0.135639,70.7804,41.9773,48.9997
82.7853,0,0.237242,66.3466,62.7867,34.0457
48.7634,5,0.411803,57.5821,33.0502,50.4922
54.8367,6,0.093666,44.1926,96.7086,60.4085
4.8328,19,0.457572,18.725,9.856,84.9494
68.9755,8,0.36431,48.2796,66.515,51.9264
20.9013,1,0.106573,13.4067,23.7546,74.9532
99.083,9,0.194564,93.7314,23.7369,37.5591
23.8246,10,0.22795,23.1365,44.3292,71.3388
55.9369,0,0.060026,47.2272,54.4181,49.6061
90.475,20,0.359406,70.7228,77.1045,38.6913
61.8021,9,0.116034,5.2622,70.0134,62.6328
6.5232,12,0.016358,76.4384,6.9286,77.3303
11.4142,22,0.107146,56.3196,48.4783,64.7836
67.3541,2,0.198767,92.1621,26.5184,40.8981
83.9488,14,0.021792,53.8912,17.1243,59.1196
46.7485,0,0.440085,39.1603,0.5479,59.4151
21.5015,8,0.468078,27.7079,34.2849,73.3002
72.7733,0,0.224771,52.8793,17.77,50.25
96.4218,15,0.109278,89.2734,66.4964,37.8148
83.7527,6,0.084495,62.0698,92.2747,44.3759
83.9293,17,0.163701,68.0244,85.6715,43.2888
18.7809,8,0.388331,18.2058,77.9026,70.9985
78.2304,23,0.116643,62.321,97.124,43.7935
76.559,1,0.178133,71.2974,70.9959,38.5798
49.1122,23,0.177949,48.4006,71.7314,50.7816
73.2886,8,0.079016,75.2166,26.0355,50.9979
50.8134,22,0.431364,39.5894,42.0544,48.862
44.9061,6,0.160949,20.0915,11.1469,76.4204
45.3362,14,0.215478,47.3316,98.55,61.3207
83.4199,1,0.061633,53.8644,48.3076,46.236
96.8859,14,0.05764,80.9764,87.9771,47.039
15.5497,12,0.328733,46.6946,4.8117,70.1112
75.3173,2,0.074402,60.4667,47.6857,52.1997
96.8081,10,0.209267,78.9389,25.8605,41.7808
26.1055,4,0.113476,35.3904,76.9281,63.2455
22.5628,22,0.144502,21.3911,96.81,60.4272
101.7614,16,0.193077,78.2464,94.1889,35.1849
35.5042,3,0.024856,83.9301,75.5788,49.6949
80.4374,2,0.00423,64.9607,38.8562,51.2021
48.2642,12,0.198164,46.1578,67.398,62.6956
47.2033,13,0.460976,44.766,31.6778,58.8797
83.1316,22,0.225454,62.0663,34.6117,38.883
71.9795,19,0.049357,7.951,0.6429,67.4879
104.4714,2,0.035217,81.6354,61.0162,36.7586
64.9941,8,0.317525,35.1567,52.5933,60.4269
8.4633,17,0.028998,98.6086,65.6562,63.6898
98.4537,21,0.249033,81.0255,64.2129,33.6779
38.6373,10,0.17787,46.9211,15.0987,72.9969
79.1997,13,0.254036,63.061,55.4895,43.1071
82.3194,18,0.09962,66.5721,11.7659,53.7234
4.7524,13,0.341137,32.4265,87.7766,74.5815
49.2796,16,0.384841,45.4911,34.9762,57.7323
101.0281,17,0.061289,90.6834,25.95,48.8038
9.9353,11,0.150436,1.9659,11.1318,92.3489
84.6386,8,0.238376,66.3101,87.5599,46.5017
98.4788,1,0.241359,84.2313,24.2025,27.8646
20.6967,20,0.128599,93.8081,9.7498,62.193
76.1762,0,0.100832,63.4155,56.9625,44.0198
79.5924,4,0.250869,75.1609,16.3313,37.4853
79.1687,8,0.228398,55.179,13.7783,57.6066
17.7102,8,0.048772,53.6872,41.0434,70.6863
47.3832,2,0.339222,38.265,11.2377,59.2015
93.1079,4,0.405589,45.7369,7.4215,39.536
82.9412,1,0.472611,75.1497,97.2954,18.5789
33.4285,14,0.108588,88.4758,14.1976,65.1674
48.2918,0,0.284532,35.849,23.898,57.4555
82.1824,18,0.087078,63.9212,16.508,63.6303
8.2334,2,0.195957,33.5974,9.3192,72.8364
84.2391,1,0.394865,68.7531,56.5539,35.803
53.1478,14,0.264934,12.5885,64.6146,64.7965
77.854,12,0.101926,59.0807,48.3911,45.4629
21.2244,20,0.197889,44.0669,78.9732,66.5802
46.387,11,0.360286,45.8208,0.1235,58.6366
97.1332,20,0.184389,81.4364,19.9728,38.8841
83.0179,5,0.196213,66.3373,97.9473,29.1583
104.5097,15,0.084472,79.6808,72.1147,33.1469
55.9331,23,0.016854,16.4447,31.4374,63.4857
54.8051,0,0.316029,45.7195,29.4115,50.8433
78.1964,4,0.058914,85.5374,80.8856,48.2493
98.7069,14,0.163218,85.4399,76.9534,33.3882
29.9253,17,0.077612,81.3565,22.7181,65.1737
61.221,7,0.149731,57.3496,76.0311,50.4936
18.5716,2,0.066206,96.1302,75.0306,51.5264
15.9672,12,0.030893,74.5661,82.3854,58.4409
16.9068,6,0.046023,15.6194,10.3274,83.9615
70.3261,3,0.138781,4.0315,84.7684,53.951
20.1958,17,0.468325,41.21,39.1511,68.0506
79.1501,5,0.349334,60.7486,41.6664,38.0236
82.157,15,0.384538,55.0465,29.9473,45.9509
0.6916,17,0.355326,54.4998,70.4482,69.4217
31.8501,23,0.113476,17.8588,34.1846,71.0996
62.9005,3,0.031188,31.5333,23.0438,63.4435
45.2613,22,0.229759,48.4188,17.2107,61.5001
83.048,5,0.064801,72.3524,74.4911,39.4469
52.3888,3,0.066428,39.1163,78.8515,54.9861
57.4426,17,0.117707,26.2896,90.5794,66.2237
82.5352,7,0.299935,58.0999,59.3403,43.3278
16.9415,4,0.09661,34.7309,70.0148,66.0157
57.3871,23,0.200318,1.4288,71.9785,58.2667
75.8114,5,0.579081,68.1576,54.1583,29.3116
100.4545,17,0.00315,80.7976,2.4113,42.1153
64.0621,20,0.104024,69.6913,91.0682,52.6761
79.8004,9,0.054008,67.7454,46.0011,52.7753
103.5264,15,0.198615,76.4971,89.2519,32.8348
52.2817,20,0.251191,33.3708,10.9853,67.8376
18.352,1,0.225106,43.0516,24.6228,64.9125
83.3538,2,0.064202,8.5266,84.4015,54.3965
83.8302,23,0.257646,65.7225,86.5458,34.2824
96.2005,6,0.196921,56.2204,7.6776,41.6254
26.9065,6,0.329806,77.5041,66.8503,59.6153
55.9315,22,0.159436,17.0884,74.4989,54.7102
88.2874,18,0.393972,58.6199,24.0971,44.4154
74.4867,1,0.08331,54.9884,73.6115,48.8575
87.964,11,0.057233,3.3493,7.9292,63.0696
52.4297,5,0.057435,11.4601,26.9854,68.1016
78.6418,23,0.210521,62.4083,80.5205,39.8203
43.7449,9,0.285772,31.8172,43.8024,59.8267
54.7994,15,0.060949,49.6646,49.2977,62.5807
81.8584,16,0.230845,61.5145,6.2085,54.89
76.6965,18,0.072217,63.8361,57.0349,54.299
76.8087,7,0.280805,71.8002,54.3403,37.185
24.6488,10,0.331268,27.7045,75.7436,65.5973
48.9574,11,0.023442,47.8811,83.6694,68.0915
104.0007,20,0.280429,83.4675,19.454,32.8692
30.4014,6,0.187181,13.9272,8.5452,79.0709
91.4462,15,0.083229,19.4901,3.7694,62.663
79.9029,8,0.121312,65.868,19.0199,54.1996
48.1217,9,0.03603,43.3373,50.3962,66.3955
79.4516,6,0.024629,46.1699,4.0105,60.6454
80.311,7,0.126006,69.882,45.4805,50.0234
61.1671,7,0.022851,86.4422,63.7836,54.1437
50.6332,18,0.028915,47.7519,23.0947,61.6419
23.34,10,0.168668,49.9898,23.2646,66.7236
48.0508,9,0.263018,43.6571,82.6641,56.4512
51.3377,12,0.104629,78.4825,64.134,49.2993
77.1108,0,0.0404,65.5069,79.221,34.8673
48.72,7,0.183414,72.6753,90.2932,42.8157
78.8989,22,0.116485,61.5751,49.533,46.2109
44.0542,4,0.155244,46.7003,55.4505,60.3443
81.3945,1,0.151486,66.2067,66.0398,38.7128
99.0929,20,0.383689,18.3265,19.5888,49.2769
53.7023,22,0.281306,41.364,13.6996,55.8697
80.9124,5,0.49307,62.2622,88.6988,25.4552
19.5954,15,0.106324,15.1988,37.2332,84.2064
58.5791,0,0.241614,93.6108,17.3026,44.0351
83.206,3,0.117315,56.3383,80.6983,45.4929
62.5056,17,0.0715,74.9728,41.7138,56.9427
96.6287,22,0.16521,72.0029,59.1346,30.0879
82.3804,0,0.040671,61.4136,41.1806,40.4323
76.2045,5,0.589767,66.7674,56.9331,38.0054
84.8073,7,0.171916,58.14,32.1443,51.5103
52.3023,16,0.487723,62.3642,55.0828,48.414
30.0914,19,0.2389,35.5063,36.1171,63.4322
97.3533,8,0.246351,76.9565,90.7371,35.2911
51.1299,20,0.047959,64.5544,27.2616,61.6785
83.5728,11,0.25051,58.7912,40.8682,51.8758
72.6648,17,0.152467,94.9191,62.9817,39.5907
81.2155,0,0.426022,63.2527,27.8237,40.5046
76.0394,23,0.097667,54.3469,91.2458,39.3364
54.601,5,0.025895,51.955,93.3526,53.149
67.1286,18,0.227867,47.0534,63.5126,53.2924
87.2726,19,0.027838,31.6942,71.3204,59.7597
23.6246,23,0.048614,23.3291,81.8949,68.441
51.2459,11,0.075577,38.0631,83.9871,69.2758
58.5763,20,0.29904,74.8944,59.4101,52.2954
48.4045,23,0.180051,55.8235,94.6001,49.0949
86.9233,4,0.268423,42.2256,40.9724,43.0299
23.7348,0,0.122974,14.1115,68.5903,70.5542
49.1915,13,0.10972,50.7957,92.9599,58.6684
46.9647,18,0.453598,43.5399,49.6026,52.2728
25.1709,13,0.072581,34.4165,88.7212,63.1602
48.8567,12,0.406895,48.9219,92.4105,52.2589
100.4282,10,0.137917,87.816,52.8931,35.5469
81.1051,2,0.153917,95.5953,98.1398,22.9006
82.3634,8,0.353424,60.6871,7.6348,48.8534
51.9816,1,0.073975,64.7461,0.1409,56.4927
51.3959,16,0.29096,83.905,65.4614,46.0593
17.2327,15,0.075202,25.2586,55.1842,81.0878
102.6244,23,0.158738,82.1215,75.3561,23.2888
21.322,18,0.270473,34.0017,9.4409,77.3538
45.3787,22,0.148682,42.6774,57.6164,54.0734
81.5755,9,0.102544,52.118,87.2213,49.1359
76.3412,0,0.021811,69.912,61.6689,41.1192
82.4951,13,0.418596,62.2916,23.0564,52.03
99.871,23,0.550039,15.8407,28.4152,39.5052
80.241,6,0.09473,61.3745,39.2247,54.4078
4.4137,0,0.228688,16.3865,64.7684,78.7475
100.2129,1,0.251993,93.1034,41.7937,23.3898
34.5845,1,0.062419,68.307,3.7877,63.1315
84.0486,17,0.14258,42.9649,65.7816,53.2822
91.1948,12,0.034397,84.9162,97.0762,30.0248
103.3847,19,0.083546,78.9843,51.1461,36.5678
45.4681,20,0.258073,11.368,63.6991,67.4289
21.275,7,0.616765,18.0368,88.4441,55.8989
6.5709,7,0.305218,95.6814,97.1468,57.2594
42.3413,8,0.17611,52.3519,90.7093,50.8353
78.2202,3,0.027635,67.4267,41.5748,42.2435
70.0938,12,0.197025,3.0984,92.8635,63.6453
56.5583,21,0.373905,82.2745,34.3438,53.4602
64.1248,11,0.362122,57.7933,17.7158,45.2605
76.5507,5,0.280193,60.2147,21.5956,49.462
30.8569,22,0.438857,5.5658,18.3284,67.8955
23.215,23,0.125892,16.8439,59.8987,69.6588
12.4413,18,0.639374,18.8919,96.0441,63.1615
77.6973,21,0.314196,52.5301,53.0911,46.8642
23.4334,21,0.139369,16.9159,39.3665,84.5486
78.0851,20,0.185881,50.5887,18.9706,46.1413
50.4246,15,0.39737,52.1106,60.9021,57.8452
100.1595,2,0.196861,86.9395,66.1519,26.6043
79.879,15,0.196087,59.7119,98.6754,41.9808
78.1972,22,0.162667,67.9493,15.3552,41.9566
83.9772,15,0.08464,64.5663,68.3066,52.8281
79.3159,0,0.373665,63.1346,83.7635,29.2601
65.0125,13,0.157265,18.1172,81.9113,67.3271
17.9859,6,0.069925,19.6155,58.344,82.8387
11.3588,11,0.299134,17.9085,65.1576,76.7099
87.1055,2,0.25879,25.5878,39.6653,51.4574
83.8512,15,0.102732,52.9944,20.5259,62.8485
51.0217,16,0.12135,44.6342,63.6862,62.2053
79.2896,14,0.066011,67.0022,95.4342,46.5799
25.5991,15,0.56461,32.568,19.8598,64.7631
47.1737,3,0.13113,74.5986,92.7182,45.7632
51.4682,19,0.032746,37.6786,29.1121,66.232
19.7485,15,0.40664,50.5677,1.5532,73.0398
48.9175,14,0.076921,42.9727,31.3666,72.5421
98.2828,15,0.152401,87.7824,93.5724,39.7286
0.6298,15,0.0526,17.8933,50.4468,92.0611
27.437,4,0.185233,35.2696,65.807,56.2377
7.3087,13,0.162527,82.0932,58.2716,67.3288
10.0215,20,0.310167,82.0085,60.3203,62.0742
84.6972,20,0.022868,60.8015,54.6929,45.9614
99.411,6,0.705568,85.8062,88.0175,25.3772
67.4821,21,0.148984,95.0714,91.3237,46.5164
96.4789,18,0.121029,94.9398,97.3142,32.8769
53.8119,15,0.124318,81.4479,32.8871,53.3599
49.511,2,0.635244,47.5044,12.395,37.871
77.2378,14,0.044459,70.1762,53.5047,48.3477
30.4755,21,0.095419,85.2645,24.0108,57.51
77.068,3,0.194272,66.8275,24.1496,42.9785
60.3727,0,0.155439,86.3391,63.3632,42.332
95.5879,18,0.204937,74.4096,75.4622,32.6971
83.3675,15,0.299353,40.3183,2.6791,55.0526
85.9303,10,0.216993,89.0771,20.8492,48.1928
83.9556,18,0.522998,54.4777,73.6741,40.3046
84.8521,15,0.205735,69.2409,14.7512,55.0403
78.4835,22,0.2085,64.5268,22.8182,45.2384
100.7341,3,0.311555,86.5261,0.9647,24.584
103.809,23,0.289178,85.1558,86.4628,16.2549
76.0711,20,0.080426,67.5231,13.2055,58.5401
80.9161,9,0.152891,66.1325,28.9456,51.0439
78.588,4,0.070861,55.0558,84.1532,47.5773
97.9967,14,0.221977,85.4087,40.1167,37.792
21.3211,15,0.410997,61.5161,74.7698,57.5451
60.487,17,0.039798,83.1787,38.5826,48.2008
65.2601,6,0.176413,31.4781,55.314,61.8383
97.0103,10,0.211629,80.4095,97.5616,33.9148
53.9861,23,0.55155,36.1492,17.4839,53.9043
97.481,10,0.108126,88.3468,6.4191,42.3893
71.1607,8,0.331446,53.0922,63.4477,55.1959
21.8934,14,0.046265,23.1821,90.5449,79.8615
79.5479,19,0.044596,55.8666,82.4421,45.694
84.3731,20,0.12473,62.8198,33.5148,47.8239
10.324,5,0.120397,82.6864,80.4424,61.001
80.1212,10,0.043979,71.7843,15.2476,53.144
18.0699,8,0.460113,18.732,69.3056,64.3641
83.9919,7,0.016735,2.0339,33.8719,68.2787
48.6249,23,0.060693,50.8105,14.4083,61.3283
84.3491,15,0.126754,71.8595,56.072,49.5778
49.5368,8,0.044706,44.4624,31.9659,69.9368
87.8882,6,0.088968,46.6266,60.8129,55.7424
9.6261,10,0.058929,49.0466,21.1931,76.387
2.4495,2,0.447967,35.4677,78.3408,63.4705
82.6813,16,0.137635,61.885,96.1413,41.0771
76.4229,7,0.299193,60.9893,19.7348,54.9838
19.0243,5,0.2757,21.6566,51.1976,69.8864
98.3343,7,0.17655,80.7768,68.6889,33.6202
58.6006,20,0.063505,66.7829,18.9071,56.7526
79.0828,15,0.102474,65.5214,5.8607,62.569
54.1559,23,0.253456,41.1065,79.1992,44.5834
16.0568,8,0.057604,92.85,83.9897,60.7201
40.2611,10,0.227916,28.4812,34.4352,69.0116
49.5332,14,0.131991,56.4302,20.5851,61.9289
23.5462,9,0.290091,21.1954,44.0814,75.1678
17.7,20,0.045161,54.4256,82.9748,70.3574
