speed_kmh,dist_from_prev_m,inactivity_min,dist_from_route_m,label,scenario,hour
17.11,200.0,5.11,14129.4,1,route_abandonment,7
10.68,12071.3,54.31,500.0,1,signal_loss_return,17
31.55,2519.8,6.28,16980.6,1,route_abandonment,14
40.28,7197.4,1.51,3482.1,1,sudden_jump,19
0.09,79.1,33.0,28.5,0,overnight,23
0.09,27.6,37.0,9.9,0,overnight,18
0.05,60.2,29.0,36.9,0,overnight,1
0.42,58.5,21.0,49.8,0,overnight,7
0.48,30.8,26.0,10.7,0,overnight,7
0.53,35.0,11.0,1.1,0,dwell,17
0.53,27.2,46.0,482.2,1,prolonged_inactivity,21
0.44,72.1,30.0,40.1,0,overnight,0
0.3,68.7,28.0,22.8,0,overnight,12
0.32,56.4,21.0,10.1,0,overnight,0
1.57,37.8,14.0,156.0,0,dwell,15
1.27,36.0,13.0,16.6,0,dwell,7
0.34,43.8,39.0,36.2,0,overnight,19
0.34,47.3,21.0,46.2,0,overnight,10
3.04,199.5,2.88,169.6,0,normal,4
0.25,6.9,29.0,28.9,0,overnight,22
0.19,13.1,59.86,462.0,1,prolonged_inactivity,18
0.37,56.1,20.0,44.4,0,overnight,10
0.33,68.1,35.0,25.6,0,overnight,20
1.32,60.4,9.0,89.9,0,dwell,13
1.03,50.4,14.0,86.8,0,dwell,14
0.47,56.4,32.0,21.2,0,overnight,1
0.81,31.2,7.0,173.6,0,dwell,20
0.49,25.1,24.0,31.4,0,overnight,12
1.08,66.5,11.0,28.0,0,dwell,14
0.33,23.9,14.0,63.7,0,dwell,4
0.29,61.9,38.0,57.2,0,overnight,16
0.09,49.9,27.0,6.5,0,overnight,22
1.49,28.9,12.0,45.2,0,dwell,16
0.16,35.0,26.0,32.4,0,overnight,8
0.46,44.3,35.0,33.4,0,overnight,10
1.08,20.8,22.69,1098.8,0,synthetic_normal,15
0.49,59.1,25.0,32.8,0,overnight,6
0.08,50.9,37.0,29.3,0,overnight,19
0.15,34.1,11.0,52.2,0,dwell,20
0.17,25.4,20.28,1034.6,0,synthetic_normal,11
4.99,289.5,4.68,157.8,0,normal,19
0.11,43.7,20.0,27.3,0,overnight,19
0.34,31.0,35.0,10.1,0,overnight,8
1.43,25.3,11.0,104.8,0,dwell,14
3.95,253.5,70.85,218.2,1,normal,13
0.1,43.0,37.0,31.5,0,overnight,5
0.19,46.4,31.0,15.3,0,overnight,20
0.31,13.4,24.0,23.5,0,overnight,23
0.08,8.1,22.0,15.7,0,overnight,11
0.21,14.7,40.0,25.6,0,overnight,21
0.53,32.5,6.0,72.0,0,dwell,13
0.03,32.0,29.0,50.7,0,overnight,1
0.08,19.1,31.83,460.4,0,synthetic_normal,10
4.18,242.5,6.43,179.4,0,normal,14
0.45,67.8,39.0,33.8,0,overnight,9
0.05,40.9,30.0,48.4,0,overnight,1
1.25,38.5,14.0,128.8,0,dwell,14
0.43,5.6,22.0,21.2,0,overnight,22
0.06,47.8,27.0,33.2,0,overnight,6
0.39,10.9,8.0,156.4,0,dwell,15
0.26,62.2,33.0,26.9,0,overnight,23
0.45,27.1,24.0,38.9,0,overnight,11
0.28,28.0,40.0,31.5,0,overnight,7
0.44,24.6,33.0,42.9,0,overnight,3
0.25,66.0,36.0,41.1,0,overnight,21
0.89,26.4,25.78,819.8,0,synthetic_normal,10
0.41,91.6,25.0,37.6,0,overnight,4
5.36,565.6,6.5,495.2,0,normal,15
0.12,50.6,31.0,45.3,0,overnight,4
43.99,4567.1,4.58,5172.7,1,sudden_jump,1
0.01,67.6,20.0,52.4,0,overnight,16
0.02,29.3,7.0,43.4,0,dwell,21
0.29,5.0,39.0,10.1,0,overnight,16
0.0,52.6,29.0,29.2,0,overnight,16
27.8,13741.8,136.95,5787.4,1,signal_loss_return,1
0.43,45.1,33.0,2.9,0,overnight,0
4.99,32608.1,204.22,130.7,1,intercity_transit,15
0.85,29.2,10.0,76.1,0,dwell,18
0.57,29.2,12.0,117.6,0,dwell,13
27.42,13.4,11.25,34.4,0,synthetic_normal,23
0.18,41.4,8.0,53.3,0,dwell,20
0.0,53.4,39.0,29.5,0,overnight,15
0.23,60.5,20.0,23.8,0,overnight,19
0.35,59.9,17.79,494.7,0,synthetic_normal,11
0.36,42.3,35.0,12.9,0,overnight,2
0.01,20.4,37.0,33.9,0,overnight,18
0.35,32.5,7.0,25.3,0,dwell,16
0.39,65.9,36.0,33.0,0,overnight,3
0.03,3.4,39.0,34.8,0,overnight,21
0.45,59.1,28.0,36.4,0,overnight,12
0.43,40.9,39.0,10.5,0,overnight,17
0.22,34.5,29.0,42.4,0,overnight,20
0.38,47.4,22.0,21.1,0,overnight,22
0.27,93.3,35.0,47.3,0,overnight,19
36.44,611.5,61.63,329.5,1,normal,13
0.06,30.1,40.0,28.0,0,overnight,23
0.15,44.1,27.0,41.3,0,overnight,21
0.37,38.9,31.0,39.5,0,overnight,5
0.08,23.8,39.0,41.5,0,overnight,11
1.22,126.6,22.67,604.7,0,synthetic_normal,23
0.32,29.2,40.0,26.6,0,overnight,2
0.41,30.9,37.0,31.6,0,overnight,13
0.47,45.0,32.0,37.8,0,overnight,0
1.19,63.9,6.0,76.2,0,dwell,14
0.21,25.0,39.0,22.6,0,overnight,3
0.47,83.9,27.0,52.2,0,overnight,3
0.43,47.1,30.0,44.3,0,overnight,5
0.46,100.0,31.46,346.9,0,synthetic_normal,18
0.31,30.0,21.0,22.6,0,overnight,0
0.66,20.2,106.02,563.7,1,prolonged_inactivity,16
0.32,55.5,37.0,49.3,0,overnight,1
0.04,56.1,26.0,18.8,0,overnight,21
1.59,5.8,7.0,45.6,0,dwell,17
0.23,20.6,21.0,15.3,0,overnight,9
0.38,62.0,22.0,8.5,0,overnight,6
0.76,40.0,14.0,23.2,0,dwell,14
1.46,46.1,8.0,129.6,0,dwell,21
0.48,61.6,29.0,45.2,0,overnight,12
0.01,85.7,24.0,45.3,0,overnight,22
0.06,31.5,38.0,35.1,0,overnight,9
19.31,388.0,0.0,3100.0,1,route_abandonment,18
4.52,250.4,4.42,35.5,0,normal,6
0.43,40.3,25.0,24.8,0,overnight,2
0.1,63.0,36.0,47.9,0,overnight,9
4.61,140904.3,239.22,24.8,1,intercity_transit,17
0.39,9.1,28.0,41.7,0,overnight,21
0.29,21.4,21.0,5.6,0,overnight,4
0.18,60.7,31.0,47.8,0,overnight,22
0.23,58.0,29.0,28.5,0,overnight,8
0.5,20.1,32.0,37.0,0,overnight,7
0.07,76.1,27.0,50.0,0,overnight,21
0.54,29.6,7.0,52.4,0,dwell,14
0.28,29.5,26.0,34.3,0,overnight,22
5.32,109.1,51.32,92.1,1,normal,13
0.48,25.5,28.0,21.0,0,overnight,0
47.31,1228.2,14.01,541.5,0,synthetic_normal,16
0.49,42.2,33.0,37.0,0,overnight,19
3.99,180.4,5.18,34.3,0,normal,14
0.28,52.5,38.0,13.4,0,overnight,18
0.84,30.9,14.0,121.5,0,dwell,20
0.05,73.1,39.0,45.3,0,overnight,11
1.21,57.2,10.0,73.7,0,dwell,22
45.72,931.6,0.62,1319.1,0,synthetic_normal,14
0.76,5.8,19.66,718.9,0,synthetic_normal,4
29.66,6338.6,6.08,2963.9,1,sudden_jump,10
0.51,10.2,8.0,72.2,0,dwell,16
0.06,49.2,34.0,49.3,0,overnight,15
1.3,27.2,13.0,47.6,0,dwell,14
0.14,67.6,30.0,38.2,0,overnight,23
0.34,18.7,21.0,32.5,0,overnight,22
0.35,28.8,21.0,10.8,0,overnight,18
1.32,28.6,8.0,123.9,0,dwell,20
0.32,25.1,25.0,31.6,0,overnight,15
0.34,20.5,28.0,14.8,0,overnight,0
0.24,86.5,30.0,35.8,0,overnight,4
0.05,63.7,27.0,32.1,0,overnight,1
0.23,51.0,39.0,17.6,0,overnight,0
27.21,0.0,0.02,60.5,0,normal,13
0.06,39.1,36.0,21.9,0,overnight,23
0.04,63.0,27.0,42.8,0,overnight,10
0.19,8.4,35.0,52.7,0,overnight,1
0.4,29.7,21.0,40.5,0,overnight,23
20.86,686.0,7.64,623.0,0,synthetic_normal,2
0.17,30.3,9.0,34.2,0,dwell,13
0.35,19.1,21.0,22.4,0,overnight,5
0.26,85.0,40.0,42.1,0,overnight,10
0.14,16.7,25.41,561.3,0,synthetic_normal,13
0.16,38.2,40.0,16.0,0,overnight,6
0.49,50.4,32.0,47.0,0,overnight,12
0.73,3.0,8.03,484.2,0,synthetic_normal,19
0.36,72.2,34.0,27.7,0,overnight,7
0.16,34.2,36.0,18.2,0,overnight,6
0.09,71.0,29.0,24.9,0,overnight,20
0.49,58.0,29.0,28.4,0,overnight,5
0.1,41.2,33.0,6.5,0,overnight,9
0.31,45.3,34.0,38.3,0,overnight,11
0.12,32.4,21.0,31.6,0,overnight,19
21.55,200.0,17.74,15542.9,1,route_abandonment,7
13.31,1359.3,17.57,17045.4,1,route_abandonment,23
0.47,48.4,22.0,24.0,0,overnight,6
0.22,25.8,38.0,30.6,0,overnight,9
0.14,50.4,40.0,36.8,0,overnight,18
0.08,34.4,22.0,35.7,0,overnight,20
6.25,17804.2,265.48,180.2,1,intercity_transit,17
0.07,33.0,22.0,32.4,0,overnight,23
1.53,63.5,13.0,174.8,0,dwell,14
0.06,3.7,24.0,21.5,0,overnight,12
0.82,23.0,14.0,34.8,0,dwell,14
0.23,41.2,29.0,25.7,0,overnight,1
1.28,32.0,10.0,43.1,0,dwell,19
4.39,82.4,3.27,30.7,0,normal,14
0.36,22.3,27.0,12.5,0,overnight,0
0.09,18.3,37.0,23.1,0,overnight,0
0.05,92.6,36.0,55.9,0,overnight,6
0.7,38.5,10.0,24.5,0,dwell,15
0.4,10.1,25.0,42.1,0,overnight,11
0.04,11.2,22.0,18.0,0,overnight,19
3.6,314.4,2.98,101.5,0,normal,15
0.17,37.5,25.0,7.4,0,overnight,23
0.14,19.8,11.0,76.1,0,dwell,4
0.81,30.4,13.0,62.1,0,dwell,14
0.39,74.3,36.0,38.0,0,overnight,7
0.18,48.9,27.0,31.0,0,overnight,5
0.12,26.8,34.0,23.2,0,overnight,10
0.42,5.8,25.0,27.8,0,overnight,6
0.09,21.1,26.0,20.4,0,overnight,3
0.93,122.3,20.76,215.0,0,synthetic_normal,3
0.06,33.9,16.29,512.9,0,synthetic_normal,6
0.38,62.0,40.0,36.7,0,overnight,17
0.44,51.6,34.0,24.0,0,overnight,5
0.17,31.2,7.31,481.8,0,synthetic_normal,8
4.46,29.4,57.12,9.6,1,normal,13
0.02,42.5,40.0,27.6,0,overnight,11
0.04,50.8,21.0,29.0,0,overnight,10
0.43,16.0,37.0,22.6,0,overnight,12
0.41,55.5,29.0,40.5,0,overnight,2
0.29,44.4,28.04,831.2,0,synthetic_normal,12
1.31,19.1,6.0,125.8,0,dwell,16
1.48,31.9,13.0,154.7,0,dwell,14
0.49,49.1,20.0,52.5,0,overnight,19
0.26,79.3,30.0,39.1,0,overnight,2
0.19,22.4,14.0,36.2,0,dwell,18
0.04,62.4,37.0,44.3,0,overnight,23
0.01,39.9,23.0,47.3,0,overnight,3
0.48,44.2,38.0,37.5,0,overnight,1
0.5,43.5,31.0,57.5,0,overnight,0
0.3,49.0,26.0,37.1,0,overnight,21
0.11,6.3,38.0,38.3,0,overnight,8
1.5,45.7,10.0,6.7,0,dwell,15
0.03,30.6,36.0,9.8,0,overnight,5
0.12,15.8,20.0,44.6,0,overnight,10
0.36,7.3,38.0,33.6,0,overnight,7
0.01,28.1,22.0,36.8,0,overnight,10
0.85,13.7,11.0,37.4,0,dwell,4
0.18,18.8,14.0,27.4,0,dwell,14
0.16,36.8,32.0,45.6,0,overnight,9
1.25,16.6,14.0,80.6,0,dwell,15
0.15,72.1,39.0,21.9,0,overnight,17
0.12,31.7,24.0,6.3,0,overnight,9
0.37,77.3,39.0,39.8,0,overnight,16
0.0,33.5,33.0,12.5,0,overnight,20
0.22,45.5,32.0,28.9,0,overnight,19
0.27,29.9,33.0,20.0,0,overnight,19
0.24,60.9,27.0,36.5,0,overnight,9
0.17,50.1,21.0,12.7,0,overnight,23
0.22,23.0,34.0,7.9,0,overnight,12
0.19,66.4,21.0,48.4,0,overnight,5
1.12,0.0,62.88,816.8,1,prolonged_inactivity,4
0.86,49.9,11.0,41.5,0,dwell,13
11.38,1351.4,22.97,6166.0,1,route_abandonment,9
0.48,24.8,39.0,38.1,0,overnight,7
11.27,15858.6,180.11,8447.6,1,signal_loss_return,13
0.04,6.6,11.0,37.1,0,dwell,15
0.2,85.7,25.0,42.7,0,overnight,16
0.97,32.8,7.0,16.3,0,dwell,14
0.3,21.0,23.0,39.7,0,overnight,9
0.17,79.7,30.0,51.1,0,overnight,9
0.13,28.4,24.0,38.4,0,overnight,6
1.18,19.3,6.0,21.6,0,dwell,14
4.62,334.9,6.27,28.4,0,normal,14
0.24,46.6,31.0,17.9,0,overnight,4
0.0,32.2,35.0,29.6,0,overnight,0
0.48,24.2,22.0,32.4,0,overnight,17
0.35,34.6,34.0,27.6,0,overnight,3
0.53,53.9,7.0,113.3,0,dwell,17
0.21,23.8,32.0,39.2,0,overnight,23
0.44,62.7,35.0,29.4,0,overnight,21
0.82,10.3,20.82,464.2,0,synthetic_normal,20
0.11,23.5,24.0,33.0,0,overnight,2
1.02,25.9,7.0,55.8,0,dwell,13
17.34,1361.2,17.96,14262.5,1,route_abandonment,19
1.59,41.4,8.0,42.8,0,dwell,14
0.37,13.7,10.0,42.1,0,dwell,16
1.07,41.3,10.0,21.7,0,dwell,22
0.43,31.2,25.11,367.7,0,synthetic_normal,17
0.05,19.7,18.71,384.8,0,synthetic_normal,21
0.25,81.3,31.0,55.7,0,overnight,20
0.13,58.6,39.0,30.9,0,overnight,2
0.39,70.8,29.0,49.5,0,overnight,23
0.41,74.6,21.0,42.1,0,overnight,6
1.5,29.2,14.0,98.8,0,dwell,13
0.43,26.3,22.0,19.3,0,overnight,4
0.44,172.4,10.55,134.1,0,synthetic_normal,13
1.46,22.7,7.0,104.2,0,dwell,16
4.17,137.5,5.1,147.1,0,normal,14
0.7,40.6,8.0,94.8,0,dwell,14
0.4,61.4,38.0,27.3,0,overnight,16
0.02,71.6,40.0,46.8,0,overnight,17
8.0,2319.0,0.05,6038.9,1,route_abandonment,15
0.39,76.7,23.0,48.1,0,overnight,20
0.28,49.4,32.0,36.4,0,overnight,1
0.28,19.6,32.0,29.1,0,overnight,1
0.1,46.5,19.02,317.5,0,synthetic_normal,18
0.36,48.8,2.89,451.8,0,synthetic_normal,4
1.35,52.3,10.0,55.0,0,dwell,18
0.26,19.8,14.0,32.0,0,dwell,16
1.16,32.5,6.0,129.4,0,dwell,15
0.0,60.4,36.0,24.6,0,overnight,23
0.25,8.4,39.85,1133.4,0,synthetic_normal,18
0.47,63.7,36.0,24.2,0,overnight,2
0.47,23.3,32.0,27.4,0,overnight,7
0.05,54.3,32.0,6.8,0,overnight,20
0.18,32.9,10.0,70.2,0,dwell,16
254.62,8007.6,2.51,1903.2,1,abduction_speed,23
0.01,60.2,40.0,35.5,0,overnight,16
0.21,76.2,36.0,25.7,0,overnight,5
0.03,63.4,36.0,23.6,0,overnight,1
1.19,27.3,8.0,154.8,0,dwell,13
1.45,40.2,9.0,30.8,0,dwell,15
23.54,2850.3,6.85,15703.0,1,route_abandonment,21
0.42,57.3,34.0,42.7,0,overnight,21
0.43,19.1,29.0,38.1,0,overnight,9
0.22,45.0,10.0,115.8,0,dwell,17
0.04,28.1,39.0,14.2,0,overnight,5
30.59,2764.0,5.67,39.6,0,normal,14
0.32,51.5,7.0,47.9,0,dwell,15
0.65,9.5,12.0,59.8,0,dwell,21
0.0,64.5,38.0,20.6,0,overnight,21
0.01,9.8,18.32,87.7,0,synthetic_normal,22
0.81,81.5,21.31,5.1,0,synthetic_normal,9
0.08,51.5,28.0,32.4,0,overnight,20
0.4,73.1,37.0,48.7,0,overnight,6
0.28,42.2,37.0,28.6,0,overnight,7
14.99,2111.8,6.45,747.4,0,normal,14
0.34,121.7,18.34,173.7,0,synthetic_normal,22
0.65,56.8,7.0,51.3,0,dwell,14
0.32,67.3,34.0,44.4,0,overnight,2
0.3,15.9,40.0,18.8,0,overnight,23
0.43,38.8,31.0,38.5,0,overnight,11
0.07,29.4,29.0,32.4,0,overnight,8
0.29,65.2,40.0,30.1,0,overnight,12
14.96,812.3,0.36,400.7,0,synthetic_normal,19
0.07,19.4,22.0,21.1,0,overnight,22
0.49,40.0,37.0,8.2,0,overnight,5
18.52,11454.4,193.99,2354.4,1,signal_loss_return,9
0.35,47.5,24.0,16.7,0,overnight,2
0.31,52.2,21.0,35.8,0,overnight,12
29.08,131.9,4.85,0.0,0,synthetic_normal,14
1.25,30.1,6.0,53.5,0,dwell,22
2.97,304.9,5.75,12.8,0,normal,13
0.15,63.7,25.0,15.3,0,overnight,11
3.83,199.2,34.78,30.5,0,normal,13
0.13,64.1,25.0,37.0,0,overnight,0
0.24,18.6,40.0,54.7,0,overnight,23
0.14,82.0,40.0,37.6,0,overnight,2
1.01,55.4,6.0,69.9,0,dwell,14
0.34,46.6,27.0,11.6,0,overnight,5
0.11,39.3,21.0,13.1,0,overnight,5
0.27,26.9,10.0,75.0,0,dwell,20
0.17,62.2,37.0,43.7,0,overnight,4
0.37,19.0,31.0,33.3,0,overnight,21
1.49,23.0,87.94,625.2,1,prolonged_inactivity,8
1.21,13.2,14.0,70.3,0,dwell,3
2.76,186.7,5.97,15.6,0,normal,14
0.2,33.4,45.0,35.6,0,synthetic_normal,14
0.43,23.6,40.0,45.2,0,overnight,17
0.33,4.5,39.0,36.1,0,overnight,1
0.17,79.9,26.0,49.7,0,overnight,18
0.18,29.5,34.0,21.0,0,overnight,6
0.11,64.6,21.0,43.3,0,overnight,23
0.29,42.7,29.0,44.7,0,overnight,7
0.25,49.5,32.0,38.3,0,overnight,5
0.09,80.7,29.0,30.2,0,overnight,17
1.23,26.2,10.0,26.5,0,dwell,17
6.6,172.0,3.97,5.0,0,normal,18
0.2,64.4,22.0,24.7,0,overnight,20
0.57,21.9,9.0,20.1,0,dwell,18
0.11,38.2,23.0,32.6,0,overnight,10
3.36,101.0,3.75,89.9,0,normal,14
0.41,22.1,36.0,20.1,0,overnight,9
0.12,39.2,29.0,20.0,0,overnight,12
0.05,50.4,29.0,33.7,0,overnight,17
5.08,222305.5,1057.4,138.1,1,intercity_transit,6
0.82,38.4,91.34,841.3,1,prolonged_inactivity,9
0.48,47.3,36.0,9.4,0,overnight,20
0.41,37.0,22.0,15.0,0,overnight,7
0.86,8.6,17.59,686.1,0,synthetic_normal,15
0.81,7.3,23.18,899.1,0,synthetic_normal,23
1.35,3.5,11.0,136.0,0,dwell,19
0.34,17.4,6.0,108.6,0,dwell,14
26.01,18496.8,200.07,2098.3,1,signal_loss_return,6
0.49,60.3,25.0,42.9,0,overnight,21
0.46,34.8,23.0,29.9,0,overnight,0
3.95,230.3,6.85,19.7,0,normal,18
0.28,25.3,37.0,50.3,0,overnight,20
0.4,21.5,33.0,44.8,0,overnight,1
0.02,25.1,36.0,17.3,0,overnight,20
0.2,14.9,28.0,42.3,0,overnight,12
0.27,11.6,23.0,15.5,0,overnight,8
0.05,34.6,21.0,27.2,0,overnight,16
0.46,33.3,28.0,32.2,0,overnight,1
0.95,24.9,15.12,298.6,0,synthetic_normal,3
177.2,4046.8,2.38,2034.8,1,abduction_speed,10
0.47,51.8,36.0,14.2,0,overnight,10
1.43,41.7,14.0,126.4,0,dwell,18
0.27,9.0,26.0,15.2,0,overnight,1
0.2,28.9,22.0,16.4,0,overnight,5
0.01,83.1,28.0,38.2,0,overnight,6
0.08,33.5,46.0,626.7,1,prolonged_inactivity,18
0.21,25.4,8.0,15.5,0,dwell,14
0.26,1.1,26.0,28.8,0,overnight,7
0.14,80.1,21.0,47.4,0,overnight,17
0.24,42.8,36.0,31.7,0,overnight,22
0.28,31.6,34.0,24.0,0,overnight,6
0.26,16.3,36.0,22.3,0,overnight,11
0.02,38.6,32.0,17.3,0,overnight,4
0.0,40.7,20.0,29.7,0,overnight,9
0.11,39.9,12.0,164.7,0,dwell,15
0.03,13.1,37.0,47.5,0,overnight,1
0.43,42.5,33.0,15.9,0,overnight,5
0.11,42.3,31.0,27.3,0,overnight,5
4.33,61.9,3.93,61.8,0,normal,16
0.25,54.2,20.0,32.6,0,overnight,3
0.17,56.2,28.0,44.1,0,overnight,18
0.34,29.8,39.0,35.7,0,overnight,4
0.1,46.0,25.0,36.2,0,overnight,9
0.22,73.6,38.0,43.4,0,overnight,3
4.97,104.7,6.03,13.4,0,normal,13
3.74,282.4,6.23,15.3,0,normal,16
1.16,28.7,9.0,139.4,0,dwell,17
24.36,200.0,10.14,7473.8,1,route_abandonment,19
0.79,29.6,7.0,30.2,0,dwell,15
0.39,7.8,22.0,29.6,0,overnight,23
0.09,67.2,28.0,34.7,0,overnight,20
0.11,43.0,37.0,21.5,0,overnight,10
3.62,267.0,3.83,39.3,0,normal,14
0.37,58.0,27.0,42.7,0,overnight,6
0.3,42.2,38.0,38.7,0,overnight,8
0.19,45.5,37.0,25.2,0,overnight,6
0.27,59.7,30.0,41.7,0,overnight,1
0.31,40.0,30.0,31.1,0,overnight,1
6.33,24760.2,123.02,6775.0,1,signal_loss_return,4
3.42,254894.8,323.25,146.7,1,intercity_transit,17
1.17,27.8,6.0,61.3,0,dwell,16
11.59,4000.0,103.74,6533.2,1,signal_loss_return,6
0.3,30.6,34.0,28.4,0,overnight,17
0.34,41.1,34.0,36.2,0,overnight,0
1.14,15.0,10.0,37.4,0,dwell,17
0.25,29.0,13.0,144.5,0,dwell,14
0.08,65.0,27.0,27.8,0,overnight,16
0.41,26.2,20.0,33.3,0,overnight,3
1.18,49.6,13.0,50.4,0,dwell,14
3.91,135.5,3.03,18.0,0,normal,14
1.37,36.8,12.0,72.4,0,dwell,14
0.24,23.4,40.0,6.9,0,overnight,19
7.48,198.3,4.55,200.8,0,normal,14
1.21,38.2,8.0,45.3,0,dwell,18
142.31,212024.3,381.48,4918.6,1,abduction_pattern,19
0.21,32.7,22.0,31.5,0,overnight,1
0.75,67.7,9.29,389.4,0,synthetic_normal,12
0.28,58.3,8.0,48.5,0,dwell,20
0.22,75.4,22.0,53.3,0,overnight,2
0.02,35.2,27.0,34.2,0,overnight,3
0.45,51.2,25.0,52.2,0,overnight,20
0.47,37.9,23.0,18.6,0,overnight,19
0.21,20.9,39.0,45.7,0,overnight,19
0.26,75.6,35.0,32.5,0,overnight,23
0.88,35.2,6.0,42.9,0,dwell,4
1.22,45.5,14.0,72.3,0,dwell,15
0.09,66.5,26.0,19.0,0,overnight,23
131.91,3123.6,1.3,3378.4,1,abduction_speed,6
0.02,25.9,11.0,137.9,0,dwell,14
0.19,44.6,23.0,8.5,0,overnight,4
0.36,27.2,27.0,30.0,0,overnight,17
0.45,19.3,35.0,34.5,0,overnight,6
0.44,27.7,26.0,16.8,0,overnight,21
0.29,14.3,31.0,24.2,0,overnight,7
0.13,43.9,21.0,35.8,0,overnight,18
0.2,65.1,40.0,32.6,0,overnight,4
0.35,4.8,33.0,42.2,0,overnight,6
0.2,89.1,37.0,42.5,0,overnight,6
1.52,27.9,10.0,112.5,0,dwell,16
0.27,37.4,37.0,39.8,0,overnight,4
0.3,38.7,34.0,12.0,0,overnight,5
0.18,35.2,26.0,11.9,0,overnight,10
0.28,63.8,21.0,52.6,0,overnight,19
0.15,34.3,22.0,41.1,0,overnight,8
0.34,27.0,25.0,45.8,0,overnight,3
157.62,9133.7,1.65,3416.9,1,abduction_speed,14
0.03,78.4,28.0,42.6,0,overnight,23
9.43,126.6,5.97,387.2,0,synthetic_normal,1
0.44,15.4,32.0,19.5,0,overnight,23
0.82,46.8,9.0,47.8,0,dwell,6
0.44,30.7,20.0,37.9,0,overnight,3
0.04,81.3,34.0,44.6,0,overnight,21
1.28,21.4,7.0,36.1,0,dwell,20
0.07,53.2,23.0,40.4,0,overnight,12
0.12,11.7,40.0,21.4,0,overnight,2
0.39,41.7,24.0,45.2,0,overnight,0
0.08,10.4,30.0,29.9,0,overnight,3
1.37,28.5,12.0,124.4,0,dwell,14
35.91,3466.8,4.92,3508.0,1,sudden_jump,17
20.75,1985.3,0.09,12059.3,1,route_abandonment,11
1.06,51.2,14.59,578.3,0,synthetic_normal,6
0.13,17.4,30.0,26.0,0,overnight,12
0.16,50.6,33.0,37.9,0,overnight,0
0.66,31.5,10.0,34.9,0,dwell,16
0.44,27.2,20.0,11.2,0,overnight,11
0.25,16.6,28.0,40.2,0,overnight,17
1.38,27.0,13.0,47.4,0,dwell,20
0.06,52.4,31.0,23.5,0,overnight,2
0.29,52.8,29.0,15.6,0,overnight,9
0.38,51.5,34.0,48.6,0,overnight,6
1.34,44.2,14.0,131.2,0,dwell,14
0.73,26.4,6.0,114.2,0,dwell,13
0.26,41.6,30.0,20.7,0,overnight,22
5.33,161.0,70.83,198.6,1,normal,13
0.76,16.3,10.0,46.9,0,dwell,13
0.08,48.3,26.0,39.2,0,overnight,21
29.67,841.0,3.07,816.4,0,normal,14
0.5,59.2,24.0,39.6,0,overnight,17
0.73,29.8,10.0,75.1,0,dwell,15
0.34,47.1,21.0,24.6,0,overnight,8
5.38,235.3,3.53,145.7,0,normal,21
0.31,31.8,39.0,25.7,0,overnight,22
0.31,33.4,22.0,14.9,0,overnight,20
0.25,69.9,31.0,24.4,0,overnight,16
0.59,0.4,46.0,761.2,1,prolonged_inactivity,13
2.92,231.2,5.62,14.7,0,normal,13
0.66,11.1,9.0,41.5,0,dwell,14
28.61,2195.6,4.43,66.2,0,normal,15
0.39,21.7,9.0,87.2,0,dwell,13
0.42,41.0,36.0,15.6,0,overnight,18
0.39,49.6,24.0,41.4,0,overnight,19
0.28,34.9,21.0,35.5,0,overnight,9
39.93,2268.2,4.42,108.0,0,normal,9
0.17,58.0,21.0,55.2,0,overnight,10
0.19,40.6,24.0,18.3,0,overnight,23
0.34,41.5,39.0,30.2,0,overnight,22
36.07,8798.8,8.45,8204.1,1,sudden_jump,1
0.12,29.7,36.0,31.2,0,overnight,8
0.26,19.6,40.0,20.2,0,overnight,22
0.47,55.2,40.0,34.6,0,overnight,18
0.32,39.2,20.0,24.6,0,overnight,21
0.29,33.3,30.0,28.8,0,overnight,20
0.16,27.9,20.0,14.5,0,overnight,2
26.31,902.2,0.21,369.1,0,synthetic_normal,1
0.48,44.1,118.41,424.7,1,prolonged_inactivity,2
0.25,91.7,31.0,47.8,0,overnight,8
0.14,47.0,34.0,26.2,0,overnight,4
0.11,15.4,28.0,9.6,0,overnight,9
0.1,86.9,25.0,54.4,0,overnight,3
0.17,88.6,26.0,47.3,0,overnight,1
0.32,14.4,40.0,55.9,0,overnight,16
0.33,66.1,33.0,44.4,0,overnight,6
0.05,34.1,21.0,35.5,0,overnight,5
0.32,4.7,26.0,26.9,0,overnight,4
0.32,49.6,28.0,31.1,0,overnight,23
0.32,33.7,21.0,41.5,0,overnight,9
0.23,26.6,28.0,27.8,0,overnight,17
8.07,229.6,5.1,69.9,0,normal,13
6.02,203.1,5.27,97.6,0,normal,15
0.18,54.7,29.0,51.8,0,overnight,11
0.18,21.4,20.0,33.8,0,overnight,12
0.9,22.7,8.0,49.6,0,dwell,15
0.02,50.8,28.0,17.7,0,overnight,4
0.3,28.5,35.0,28.8,0,overnight,4
0.49,56.3,45.0,188.0,0,synthetic_normal,5
21.52,2024.1,3.92,93.6,0,normal,14
1.08,7.0,12.0,102.7,0,dwell,14
6.04,200.0,12.87,3100.0,1,route_abandonment,22
0.33,75.4,28.0,35.3,0,overnight,1
0.38,53.9,23.0,20.0,0,overnight,22
0.1,69.3,33.0,31.1,0,overnight,2
1.55,37.7,10.0,29.9,0,dwell,19
0.23,60.5,39.0,57.1,0,overnight,11
0.46,8.3,36.0,11.0,0,overnight,2
