id,tourist_id,type,severity,status,description,lat,lng,assigned_unit_id,detected_at,acknowledged_at,dispatched_at,resolved_at
1836,521,geofence,critical,dispatched,Restricted-zone entry: Cherrapunji Cliff Edge,25.280338,91.687198,19,2026-08-04 11:24:26,2026-08-04 11:25:16,2026-08-04 11:26:39,
1837,521,anomaly,high,resolved,AI anomaly: prolonged inactivity 240 min,25.199849,91.915086,20,2026-08-06 10:45:59,2026-08-06 10:46:51,2026-08-06 10:49:05,2026-08-06 11:24:00
1838,521,anomaly,high,resolved,AI anomaly: prolonged inactivity 51 min,25.199171,91.914866,18,2026-08-07 07:43:20,2026-08-07 07:43:54,2026-08-07 07:52:04,2026-08-07 09:14:39
1839,521,sos,critical,resolved,"SOS triggered by Priya Kumar: Feeling severely unwell, chest pain, need medical assistance.",25.269989,91.696269,7,2026-08-05 17:21:58,2026-08-05 17:22:49,2026-08-05 17:25:36,2026-08-05 19:15:15
1840,522,anomaly,high,resolved,AI anomaly: prolonged inactivity 184 min,26.368209,91.633084,16,2026-08-08 09:40:05,2026-08-08 09:41:06,2026-08-08 09:42:29,2026-08-08 10:38:05
1841,523,anomaly,high,resolved,AI anomaly: prolonged inactivity 63 min,26.180856,91.753446,12,2026-08-22 07:48:11,2026-08-22 07:48:39,2026-08-22 08:02:12,2026-08-22 08:07:24
1842,523,anomaly,high,detected,AI anomaly: prolonged inactivity 424 min,26.633826,92.800467,,2026-08-24 13:38:10,,,
1843,523,anomaly,high,resolved,AI anomaly: prolonged inactivity 60 min,26.634489,92.799785,4,2026-08-25 08:03:16,2026-08-25 08:04:01,2026-08-25 08:08:38,2026-08-25 08:18:44
1844,523,anomaly,high,dispatched,AI anomaly: prolonged inactivity 61 min,26.6342,92.801276,6,2026-08-26 07:55:46,2026-08-26 07:56:43,2026-08-26 08:01:14,
1845,523,anomaly,high,dispatched,AI anomaly: prolonged inactivity 403 min,27.585395,91.860033,5,2026-08-27 13:30:43,2026-08-27 13:35:22,2026-08-27 13:36:32,
1846,523,anomaly,high,detected,AI anomaly: prolonged inactivity 63 min,27.585588,91.859764,,2026-08-28 07:51:29,,,
1847,523,anomaly,high,resolved,AI anomaly: prolonged inactivity 81 min,27.586624,91.860261,22,2026-08-29 07:58:55,2026-08-29 08:00:12,2026-08-29 08:02:45,2026-08-29 08:18:47
1848,523,anomaly,high,dispatched,AI anomaly: prolonged inactivity 176 min,27.545761,93.83262,13,2026-08-30 09:33:30,2026-08-30 09:34:04,2026-08-30 09:34:44,
1849,523,anomaly,high,dispatched,AI anomaly: prolonged inactivity 62 min,27.546218,93.832528,9,2026-08-31 07:38:55,2026-08-31 07:39:27,2026-08-31 07:47:02,
1850,523,anomaly,high,resolved,AI anomaly: prolonged inactivity 64 min,27.546206,93.832033,6,2026-09-01 07:41:15,2026-09-01 07:46:17,2026-09-01 07:47:41,2026-09-01 07:56:39
1851,524,anomaly,high,resolved,AI anomaly: prolonged inactivity 844 min,26.950734,94.169902,15,2026-08-26 21:06:24,2026-08-26 21:07:07,2026-08-26 21:11:27,2026-08-26 21:19:56
1852,524,anomaly,high,resolved,AI anomaly: prolonged inactivity 1198 min,26.753376,94.205585,12,2026-08-28 02:44:07,2026-08-28 02:46:00,2026-08-28 02:51:57,2026-08-28 03:10:18
1853,524,geofence,critical,acknowledged,Restricted-zone entry: Kaziranga Core Zone,26.576823,93.17144,,2026-08-30 03:44:45,2026-08-30 03:49:59,,
1854,526,anomaly,high,resolved,AI anomaly: prolonged inactivity 307 min,26.249918,91.515532,15,2026-08-25 12:12:25,2026-08-25 12:13:37,2026-08-25 12:15:57,2026-08-25 12:54:02
1855,526,anomaly,high,dispatched,AI anomaly: prolonged inactivity 75 min,26.248942,91.51485,19,2026-08-26 07:49:21,2026-08-26 07:50:49,2026-08-26 07:54:43,
1856,526,anomaly,high,dispatched,AI anomaly: prolonged inactivity 367 min,26.3674,91.631985,11,2026-08-27 13:00:42,2026-08-27 13:03:58,2026-08-27 13:04:44,
1857,526,anomaly,high,resolved,AI anomaly: prolonged inactivity 246 min,26.367831,91.630719,7,2026-08-28 10:47:17,2026-08-28 10:47:46,2026-08-28 10:53:30,2026-08-28 11:07:50
1858,527,anomaly,high,dispatched,AI anomaly: prolonged inactivity 49 min,26.167191,91.77848,15,2026-07-23 07:24:45,2026-07-23 07:25:57,2026-07-23 07:30:36,
1859,527,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.185134,91.762758,20,2026-07-23 07:56:59,2026-07-23 07:58:59,2026-07-23 07:59:42,2026-07-23 08:27:01
1860,527,anomaly,high,resolved,AI anomaly: prolonged inactivity 489 min,26.336084,91.668158,14,2026-07-24 14:51:35,2026-07-24 14:52:54,2026-07-24 14:55:18,2026-07-24 15:05:35
1861,528,geofence,critical,resolved,Restricted-zone entry: Deepor Beel Wetland Edge,26.119362,91.649606,4,2026-07-27 07:45:50,2026-07-27 07:46:57,2026-07-27 07:54:37,2026-07-27 07:58:26
1862,528,anomaly,high,resolved,AI anomaly: prolonged inactivity 244 min,26.232591,92.082175,9,2026-07-28 11:11:34,2026-07-28 11:15:35,2026-07-28 11:17:46,2026-07-28 11:28:33
1863,529,anomaly,high,resolved,AI anomaly: unusual movement pattern,26.224744,91.794829,9,2026-08-20 07:43:35,2026-08-20 07:45:58,2026-08-20 07:48:02,2026-08-20 07:56:29
1864,530,anomaly,high,resolved,AI anomaly: prolonged inactivity 59 min,26.248664,91.518156,14,2026-07-31 07:48:36,2026-07-31 07:49:26,2026-07-31 07:52:39,2026-07-31 07:56:38
1865,530,anomaly,high,resolved,AI anomaly: prolonged inactivity 327 min,26.368919,91.634521,15,2026-08-01 12:16:48,2026-08-01 12:17:19,2026-08-01 12:20:14,2026-08-01 12:52:12
1866,530,anomaly,high,resolved,AI anomaly: prolonged inactivity 256 min,26.172002,91.7621,9,2026-08-03 11:16:49,2026-08-03 11:19:11,2026-08-03 11:25:39,2026-08-03 11:52:08
1867,530,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.172002,91.7621,14,2026-08-03 11:16:49,2026-08-03 11:18:34,2026-08-03 11:23:33,2026-08-03 11:57:29
1868,531,anomaly,high,resolved,AI anomaly: prolonged inactivity 57 min,26.107535,91.587561,3,2026-08-12 07:33:54,2026-08-12 07:34:38,2026-08-12 07:43:27,2026-08-12 08:35:47
1869,531,anomaly,high,resolved,AI anomaly: prolonged inactivity 49 min,26.106899,91.587541,22,2026-08-13 07:46:00,2026-08-13 07:47:36,2026-08-13 07:49:19,2026-08-13 08:00:54
1870,531,anomaly,high,resolved,AI anomaly: prolonged inactivity 258 min,26.634585,92.800664,12,2026-08-14 11:01:46,2026-08-14 11:05:43,2026-08-14 11:08:48,2026-08-14 11:28:57
1871,531,anomaly,high,resolved,AI anomaly: prolonged inactivity 432 min,26.575864,93.170487,13,2026-08-16 13:53:24,2026-08-16 13:54:56,2026-08-16 14:05:51,2026-08-16 14:18:32
1872,531,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.577335,93.170601,12,2026-08-16 14:08:11,2026-08-16 14:08:52,2026-08-16 14:10:36,2026-08-16 14:41:24
1873,531,anomaly,high,dispatched,AI anomaly: prolonged inactivity 328 min,26.950786,94.169787,4,2026-08-18 12:10:49,2026-08-18 12:13:49,2026-08-18 12:16:32,
1874,531,anomaly,high,resolved,AI anomaly: prolonged inactivity 82 min,26.949817,94.169737,10,2026-08-19 08:00:43,2026-08-19 08:01:15,2026-08-19 08:01:54,2026-08-19 08:05:12
1875,531,anomaly,high,resolved,AI anomaly: prolonged inactivity 447 min,26.981251,94.641121,11,2026-08-20 14:12:02,2026-08-20 14:13:35,2026-08-20 14:14:10,2026-08-20 14:32:24
1876,531,anomaly,high,resolved,AI anomaly: prolonged inactivity 67 min,26.982154,94.641017,21,2026-08-21 07:50:56,2026-08-21 07:52:12,2026-08-21 07:53:57,2026-08-21 08:25:52
1877,532,anomaly,high,resolved,AI anomaly: prolonged inactivity 286 min,26.632675,92.801948,13,2026-09-03 11:22:59,2026-09-03 11:31:31,2026-09-03 11:35:08,2026-09-03 11:39:26
1878,532,anomaly,high,resolved,AI anomaly: prolonged inactivity 441 min,27.586474,91.859112,22,2026-09-04 13:51:24,2026-09-04 13:55:04,2026-09-04 14:00:09,2026-09-04 14:14:09
1879,532,anomaly,high,resolved,AI anomaly: prolonged inactivity 392 min,27.545703,93.831795,22,2026-09-05 13:16:46,2026-09-05 13:18:27,2026-09-05 13:19:38,2026-09-05 13:36:59
1880,533,anomaly,high,resolved,AI anomaly: prolonged inactivity 351 min,26.112334,91.634207,19,2026-08-09 12:36:19,2026-08-09 12:37:09,2026-08-09 12:39:10,2026-08-09 18:39:18
1881,533,geofence,critical,resolved,Restricted-zone entry: Deepor Beel Wetland Edge,26.119171,91.650781,3,2026-08-09 12:58:11,2026-08-09 12:58:56,2026-08-09 12:59:58,2026-08-09 13:03:23
1882,533,anomaly,high,detected,AI anomaly: prolonged inactivity 302 min,26.133019,91.747676,,2026-08-10 11:48:40,,,
1883,533,anomaly,high,resolved,AI anomaly: prolonged inactivity 235 min,26.231654,92.083032,7,2026-08-11 10:42:54,2026-08-11 10:43:56,2026-08-11 10:57:24,2026-08-11 11:15:34
1884,534,anomaly,high,resolved,AI anomaly: abnormal speed 209 km/h (possible vehicle abduction),26.144806,91.782153,15,2026-09-01 07:06:14,2026-09-01 07:06:43,2026-09-01 07:07:48,2026-09-01 07:16:03
1885,535,anomaly,high,resolved,AI anomaly: prolonged inactivity 182 min,26.368858,91.633779,14,2026-08-18 10:02:26,2026-08-18 10:04:07,2026-08-18 10:06:43,2026-08-18 10:09:53
1886,535,anomaly,high,resolved,AI anomaly: prolonged inactivity 160 min,26.175656,91.748081,22,2026-08-19 09:20:41,2026-08-19 09:21:47,2026-08-19 09:24:32,2026-08-19 09:27:33
1887,536,sos,critical,resolved,"SOS triggered by Manish Reddy: Someone snatched my bag and pushed me down, need police now.",26.148377,91.787724,3,2026-09-01 20:52:18,2026-09-01 20:52:54,2026-09-01 20:53:35,2026-09-01 21:00:29
1888,537,anomaly,high,detected,AI anomaly: prolonged inactivity 1266 min,26.634015,92.801296,,2026-09-05 03:51:28,,,
1889,538,anomaly,high,resolved,AI anomaly: prolonged inactivity 53 min,26.148201,91.785514,7,2026-08-21 07:44:16,2026-08-21 07:48:14,2026-08-21 07:54:18,2026-08-21 08:30:40
1890,538,anomaly,high,resolved,AI anomaly: prolonged inactivity 421 min,26.105854,91.586854,3,2026-08-22 13:33:09,2026-08-22 13:34:04,2026-08-22 13:44:23,2026-08-22 14:06:11
1891,540,anomaly,high,dispatched,AI anomaly: prolonged inactivity 71 min,26.250702,91.516948,14,2026-07-30 07:41:59,2026-07-30 07:43:42,2026-07-30 07:57:15,
1892,540,anomaly,high,dispatched,AI anomaly: prolonged inactivity 349 min,26.164509,91.731595,5,2026-07-31 12:24:24,2026-07-31 12:26:00,2026-07-31 12:26:40,
1893,541,anomaly,high,resolved,AI anomaly: prolonged inactivity 462 min,26.918855,92.880924,2,2026-08-31 14:28:33,2026-08-31 14:29:48,2026-08-31 14:31:16,2026-08-31 14:37:56
1894,541,anomaly,high,dispatched,AI anomaly: prolonged inactivity 460 min,26.634716,92.799131,14,2026-09-02 14:21:55,2026-09-02 14:22:50,2026-09-02 14:24:34,
1895,542,anomaly,high,resolved,AI anomaly: prolonged inactivity 66 min,25.197371,91.949595,3,2026-08-22 08:03:21,2026-08-22 08:04:10,2026-08-22 08:06:00,2026-08-22 09:31:52
1896,542,geofence,critical,resolved,Restricted-zone entry: Dawki Border Belt,25.189414,92.020544,18,2026-08-22 09:16:21,2026-08-22 09:18:56,2026-08-22 09:20:54,2026-08-22 09:37:41
1897,542,anomaly,high,detected,AI anomaly: prolonged inactivity 179 min,25.292752,91.677578,,2026-08-23 09:54:23,,,
1898,542,anomaly,high,resolved,AI anomaly: prolonged inactivity 421 min,25.631367,91.89035,15,2026-08-25 13:46:11,2026-08-25 13:51:14,2026-08-25 13:54:29,2026-08-25 14:29:19
1899,543,anomaly,high,resolved,AI anomaly: prolonged inactivity 51 min,26.180977,91.74081,14,2026-07-26 07:36:38,2026-07-26 07:37:36,2026-07-26 07:39:52,2026-07-26 07:58:00
1900,544,geofence,critical,resolved,Restricted-zone entry: Deepor Beel Wetland Edge,26.119397,91.650643,10,2026-08-10 21:42:00,2026-08-10 21:44:54,2026-08-10 21:47:24,2026-08-10 21:52:01
1901,544,anomaly,high,resolved,AI anomaly: prolonged inactivity 1121 min,26.231976,92.083073,5,2026-08-12 01:12:32,2026-08-12 01:14:05,2026-08-12 01:15:53,2026-08-12 01:36:59
1902,545,anomaly,high,resolved,AI anomaly: prolonged inactivity 61 min,26.631971,92.798957,1,2026-08-01 07:53:58,2026-08-01 07:57:23,2026-08-01 08:00:56,2026-08-01 08:21:36
1903,545,anomaly,high,resolved,AI anomaly: prolonged inactivity 66 min,26.63157,92.799266,17,2026-08-02 07:41:46,2026-08-02 07:44:28,2026-08-02 07:48:39,2026-08-02 09:10:59
1904,545,anomaly,high,resolved,AI anomaly: prolonged inactivity 208 min,26.750337,94.202907,14,2026-08-03 10:17:42,2026-08-03 10:18:32,2026-08-03 10:25:55,2026-08-03 11:27:43
1905,545,anomaly,high,resolved,AI anomaly: prolonged inactivity 351 min,26.98458,94.642817,18,2026-08-06 12:28:57,2026-08-06 12:31:55,2026-08-06 12:33:58,2026-08-06 13:34:08
1906,547,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 47 min,26.251581,91.518312,,2026-08-02 07:44:35,2026-08-02 07:46:15,,
1907,547,anomaly,high,resolved,AI anomaly: prolonged inactivity 389 min,26.15121,91.728708,20,2026-08-03 13:08:11,2026-08-03 13:13:22,2026-08-03 13:14:41,2026-08-03 13:25:21
1908,547,anomaly,high,resolved,AI anomaly: prolonged inactivity 81 min,26.128874,91.765888,15,2026-08-04 07:55:03,2026-08-04 07:57:34,2026-08-04 08:00:07,2026-08-04 08:06:03
1909,548,anomaly,high,resolved,AI anomaly: prolonged inactivity 202 min,25.933346,91.431817,12,2026-08-15 10:18:09,2026-08-15 10:21:23,2026-08-15 10:25:16,2026-08-15 10:50:09
1910,549,geofence,critical,detected,Restricted-zone entry: Kaziranga Core Zone,26.57692,93.171746,,2026-07-23 08:06:29,,,
1911,549,anomaly,high,resolved,AI anomaly: prolonged inactivity 503 min,25.672931,94.108536,15,2026-07-25 15:01:23,2026-07-25 15:04:01,2026-07-25 15:06:28,2026-07-25 15:59:57
1912,549,anomaly,high,resolved,AI anomaly: prolonged inactivity 157 min,24.818586,93.937455,3,2026-07-27 09:15:37,2026-07-27 09:16:57,2026-07-27 09:20:09,2026-07-27 09:36:37
1913,549,anomaly,high,dispatched,AI anomaly: prolonged inactivity 79 min,24.818358,93.936365,10,2026-07-28 08:04:13,2026-07-28 08:05:05,2026-07-28 08:08:20,
1914,549,anomaly,high,resolved,AI anomaly: prolonged inactivity 298 min,23.727285,92.717963,4,2026-07-29 11:58:50,2026-07-29 12:02:07,2026-07-29 12:03:07,2026-07-29 12:13:37
1915,549,anomaly,high,resolved,AI anomaly: prolonged inactivity 398 min,23.833172,91.285125,16,2026-07-31 13:23:22,2026-07-31 13:24:08,2026-07-31 13:24:34,2026-07-31 13:31:50
1916,549,anomaly,high,resolved,AI anomaly: prolonged inactivity 53 min,23.833114,91.285475,12,2026-08-01 07:45:43,2026-08-01 07:49:16,2026-08-01 07:50:27,2026-08-01 07:55:05
1917,549,anomaly,high,resolved,AI anomaly: prolonged inactivity 293 min,27.33045,88.614625,5,2026-08-02 11:36:41,2026-08-02 11:43:32,2026-08-02 11:47:07,2026-08-02 11:50:59
1918,550,geofence,critical,resolved,Restricted-zone entry: Deepor Beel Wetland Edge,26.118921,91.650333,11,2026-08-04 07:28:11,2026-08-04 07:30:17,2026-08-04 07:31:11,2026-08-04 07:45:53
1919,550,anomaly,high,resolved,AI anomaly: prolonged inactivity 200 min,26.179837,91.787948,3,2026-08-05 09:57:20,2026-08-05 09:58:17,2026-08-05 10:02:47,2026-08-05 10:46:52
1920,550,anomaly,high,resolved,AI anomaly: prolonged inactivity 397 min,26.232771,92.082633,3,2026-08-06 13:19:05,2026-08-06 13:21:01,2026-08-06 13:23:03,2026-08-06 13:31:03
1921,550,anomaly,high,resolved,AI anomaly: prolonged inactivity 322 min,25.932972,91.434726,17,2026-08-07 11:56:30,2026-08-07 11:58:01,2026-08-07 11:59:28,2026-08-07 12:04:24
1922,551,anomaly,high,resolved,AI anomaly: prolonged inactivity 69 min,27.542638,93.832891,20,2026-08-07 07:48:19,2026-08-07 07:50:31,2026-08-07 07:54:19,2026-08-07 07:59:40
1923,551,anomaly,high,dispatched,AI anomaly: prolonged inactivity 218 min,26.632996,92.801749,18,2026-08-09 10:25:48,2026-08-09 10:27:41,2026-08-09 10:28:38,
1924,551,anomaly,high,resolved,AI anomaly: prolonged inactivity 85 min,26.633579,92.802418,9,2026-08-10 08:03:34,2026-08-10 08:07:23,2026-08-10 08:09:59,2026-08-10 08:42:49
1925,551,anomaly,high,resolved,AI anomaly: prolonged inactivity 440 min,26.184569,91.752789,1,2026-08-11 14:13:16,2026-08-11 14:13:56,2026-08-11 14:14:24,2026-08-11 14:20:54
1926,551,anomaly,high,resolved,AI anomaly: prolonged inactivity 58 min,26.184479,91.751866,14,2026-08-12 07:59:12,2026-08-12 08:03:55,2026-08-12 08:05:26,2026-08-12 08:19:59
1927,551,anomaly,high,resolved,AI anomaly: prolonged inactivity 313 min,27.584818,91.860614,16,2026-08-13 12:03:37,2026-08-13 12:04:10,2026-08-13 12:35:49,2026-08-13 14:46:30
1928,551,anomaly,high,dispatched,AI anomaly: prolonged inactivity 69 min,27.584731,91.859566,4,2026-08-14 07:57:08,2026-08-14 07:57:48,2026-08-14 07:58:56,
1929,552,anomaly,high,resolved,AI anomaly: prolonged inactivity 66 min,26.181511,91.753485,2,2026-08-07 07:57:47,2026-08-07 08:06:10,2026-08-07 08:07:21,2026-08-07 08:11:48
1930,552,anomaly,high,resolved,AI anomaly: prolonged inactivity 54 min,26.181511,91.753264,2,2026-08-08 07:44:48,2026-08-08 07:45:26,2026-08-08 07:47:01,2026-08-08 08:02:33
1931,552,anomaly,high,dispatched,AI anomaly: prolonged inactivity 346 min,25.659128,91.887803,15,2026-08-09 12:16:38,2026-08-09 12:17:31,2026-08-09 12:21:16,
1932,552,anomaly,high,dispatched,AI anomaly: prolonged inactivity 56 min,25.65899,91.887652,7,2026-08-10 07:53:52,2026-08-10 07:54:01,2026-08-10 07:59:32,
1933,552,anomaly,high,resolved,AI anomaly: prolonged inactivity 237 min,25.269381,91.692742,22,2026-08-12 10:48:58,2026-08-12 10:51:57,2026-08-12 10:52:28,2026-08-12 11:19:07
1934,552,geofence,critical,acknowledged,Restricted-zone entry: Cherrapunji Cliff Edge,25.269381,91.692742,,2026-08-12 10:48:58,2026-08-12 10:51:43,,
1935,552,anomaly,high,resolved,AI anomaly: prolonged inactivity 57 min,25.2704,91.693143,9,2026-08-13 07:43:21,2026-08-13 07:44:01,2026-08-13 07:44:50,2026-08-13 08:05:17
1936,553,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.576895,93.171115,14,2026-08-19 07:18:57,2026-08-19 07:24:05,2026-08-19 07:30:50,2026-08-19 07:42:33
1937,553,anomaly,high,resolved,AI anomaly: prolonged inactivity 365 min,26.635167,92.798639,20,2026-08-21 12:43:07,2026-08-21 12:44:34,2026-08-21 12:46:27,2026-08-21 13:05:44
1938,553,anomaly,high,resolved,AI anomaly: prolonged inactivity 244 min,26.919578,92.879417,9,2026-08-22 11:01:52,2026-08-22 11:02:55,2026-08-22 11:05:14,2026-08-22 11:36:10
1939,553,anomaly,high,resolved,AI anomaly: prolonged inactivity 408 min,26.749416,94.2041,11,2026-08-23 13:25:28,2026-08-23 13:32:12,2026-08-23 13:32:42,2026-08-23 14:11:07
1940,553,anomaly,high,resolved,AI anomaly: prolonged inactivity 365 min,26.98201,94.643005,22,2026-08-25 12:50:42,2026-08-25 12:51:51,2026-08-25 12:54:41,2026-08-25 13:01:06
1941,553,anomaly,high,dispatched,AI anomaly: prolonged inactivity 162 min,26.107556,91.585513,18,2026-08-26 09:17:10,2026-08-26 09:18:09,2026-08-26 09:19:05,
1942,555,anomaly,high,dispatched,AI anomaly: prolonged inactivity 84 min,23.725484,92.718557,7,2026-07-29 07:58:39,2026-07-29 08:01:10,2026-07-29 08:02:00,
1943,555,anomaly,high,resolved,AI anomaly: prolonged inactivity 483 min,23.831976,91.287029,20,2026-07-30 14:51:29,2026-07-30 14:51:42,2026-07-30 14:55:36,2026-07-30 14:59:21
1944,555,anomaly,high,resolved,AI anomaly: prolonged inactivity 230 min,25.578576,91.890956,11,2026-08-01 10:25:00,2026-08-01 10:26:32,2026-08-01 10:27:57,2026-08-01 10:38:16
1945,555,anomaly,high,dispatched,AI anomaly: prolonged inactivity 83 min,25.578322,91.891718,13,2026-08-02 07:54:29,2026-08-02 07:56:57,2026-08-02 08:01:50,
1946,555,anomaly,high,resolved,AI anomaly: prolonged inactivity 369 min,26.575183,93.172608,12,2026-08-03 12:46:42,2026-08-03 12:47:37,2026-08-03 12:50:01,2026-08-03 12:54:48
1947,555,geofence,critical,dispatched,Restricted-zone entry: Kaziranga Core Zone,26.575183,93.172608,4,2026-08-03 12:46:42,2026-08-03 12:48:43,2026-08-03 12:50:41,
1948,555,anomaly,high,resolved,AI anomaly: prolonged inactivity 57 min,26.575197,93.171762,10,2026-08-04 07:47:18,2026-08-04 07:47:30,2026-08-04 07:49:33,2026-08-04 08:03:54
1949,555,anomaly,high,resolved,AI anomaly: prolonged inactivity 351 min,25.675844,94.110326,2,2026-08-05 12:34:32,2026-08-05 12:35:31,2026-08-05 12:36:21,2026-08-05 12:55:26
1950,555,anomaly,high,resolved,AI anomaly: prolonged inactivity 54 min,25.675803,94.110542,15,2026-08-06 08:01:30,2026-08-06 08:02:58,2026-08-06 08:09:10,2026-08-06 08:22:35
1951,555,anomaly,high,resolved,AI anomaly: prolonged inactivity 440 min,27.332018,88.613684,6,2026-08-07 13:56:22,2026-08-07 13:57:18,2026-08-07 13:57:36,2026-08-07 14:20:42
1952,556,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 190 min,26.634115,92.797756,,2026-08-21 09:48:11,2026-08-21 09:49:11,,
1953,556,anomaly,high,dispatched,AI anomaly: prolonged inactivity 91 min,26.633993,92.798155,7,2026-08-22 08:01:48,2026-08-22 08:02:30,2026-08-22 08:03:47,
1954,556,anomaly,high,resolved,AI anomaly: prolonged inactivity 48 min,26.633602,92.798548,22,2026-08-23 07:35:50,2026-08-23 07:37:52,2026-08-23 07:39:53,2026-08-23 07:42:19
1955,556,anomaly,high,resolved,AI anomaly: prolonged inactivity 428 min,26.184512,91.751436,5,2026-08-24 13:59:02,2026-08-24 14:01:14,2026-08-24 14:03:58,2026-08-24 14:12:11
1956,556,anomaly,high,dispatched,AI anomaly: prolonged inactivity 51 min,26.18427,91.75209,21,2026-08-26 07:28:07,2026-08-26 07:31:26,2026-08-26 07:51:51,
1957,556,anomaly,high,resolved,AI anomaly: prolonged inactivity 273 min,27.545758,93.830563,22,2026-08-27 11:20:45,2026-08-27 11:21:08,2026-08-27 11:25:31,2026-08-27 12:29:10
