id,incident_id,status,note,timestamp
6582,1821,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-09-02 07:33:05
6583,1821,resolved,"Recovered belongings, FIR registered at the local station",2026-09-02 07:54:54
6584,1822,detected,AI anomaly: prolonged inactivity 169 min,2026-09-03 09:21:49
6585,1823,detected,AI anomaly: prolonged inactivity 48 min,2026-09-04 07:45:42
6586,1823,acknowledged,Acknowledged by control room,2026-09-04 07:47:22
6587,1823,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-09-04 07:47:56
6588,1824,detected,AI anomaly: prolonged inactivity 65 min,2026-09-05 07:46:22
6589,1824,acknowledged,Acknowledged by control room,2026-09-05 07:47:23
6590,1824,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-09-05 07:49:19
6591,1824,resolved,Medical assistance provided on site,2026-09-05 08:07:35
6592,1825,detected,AI anomaly: prolonged inactivity 904 min,2026-07-29 21:55:51
6593,1825,acknowledged,Acknowledged by control room,2026-07-29 21:57:11
6594,1825,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-07-29 21:59:07
6595,1825,resolved,"Recovered belongings, FIR registered at the local station",2026-07-29 22:19:30
6596,1826,detected,Restricted-zone entry: Deepor Beel Wetland Edge,2026-07-29 22:00:22
6597,1826,acknowledged,Acknowledged by control room,2026-07-29 22:03:37
6598,1826,dispatched,Auto-dispatched to Unit Charlie-3 (Noonmati Police Station),2026-07-29 22:04:29
6599,1826,resolved,False positive - tourist confirmed movement by phone,2026-07-29 22:20:29
6600,1827,detected,AI anomaly: prolonged inactivity 1316 min,2026-07-31 04:51:38
6601,1827,acknowledged,Acknowledged by control room,2026-07-31 04:52:24
6602,1827,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-07-31 04:55:41
6603,1827,resolved,"Recovered belongings, FIR registered at the local station",2026-07-31 05:11:25
6604,1828,detected,AI anomaly: prolonged inactivity 1181 min,2026-08-02 02:19:53
6605,1828,acknowledged,Acknowledged by control room,2026-08-02 02:26:58
6606,1828,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-02 02:28:13
6607,1828,resolved,Tourist located and confirmed safe,2026-08-02 02:41:36
6608,1829,detected,AI anomaly: prolonged inactivity 49 min,2026-07-28 07:58:55
6609,1829,acknowledged,Acknowledged by control room,2026-07-28 08:00:20
6610,1829,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-07-28 08:02:27
6611,1830,detected,AI anomaly: prolonged inactivity 274 min,2026-07-30 11:17:29
6612,1830,acknowledged,Acknowledged by control room,2026-07-30 11:31:21
6613,1830,dispatched,Auto-dispatched to Unit Alpha-1 (Dispur Police Station),2026-07-30 11:32:02
6614,1830,resolved,Medical assistance provided on site,2026-07-30 12:23:16
6615,1831,detected,Restricted-zone entry: Riverside Restricted Area,2026-07-30 11:20:34
6616,1831,acknowledged,Acknowledged by control room,2026-07-30 11:23:17
6617,1831,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-07-30 11:24:17
6618,1831,resolved,"Escorted out of restricted area, advisory issued",2026-07-30 12:05:38
6619,1832,detected,"SOS triggered by Mridula Banerjee: Stuck on the cliff edge, the path collapsed behind me.",2026-07-31 11:07:38
6620,1832,acknowledged,Acknowledged by control room,2026-07-31 11:08:10
6621,1832,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-07-31 11:10:02
6622,1832,resolved,False positive - tourist confirmed movement by phone,2026-07-31 11:27:56
6623,1833,detected,AI anomaly: prolonged inactivity 446 min,2026-08-02 14:11:06
6624,1833,acknowledged,Acknowledged by control room,2026-08-02 14:12:06
6625,1833,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-08-02 14:12:56
6626,1833,resolved,Tourist located and confirmed safe,2026-08-02 14:32:32
6627,1834,detected,AI anomaly: prolonged inactivity 46 min,2026-08-03 07:44:33
6628,1834,acknowledged,Acknowledged by control room,2026-08-03 07:45:05
6629,1834,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-03 07:48:32
6630,1834,resolved,"Recovered belongings, FIR registered at the local station",2026-08-03 09:21:24
6631,1835,detected,AI anomaly: prolonged inactivity 225 min,2026-08-04 10:30:34
6632,1835,acknowledged,Acknowledged by control room,2026-08-04 10:32:16
6633,1835,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-08-04 10:32:53
6634,1835,resolved,False positive - tourist confirmed movement by phone,2026-08-04 10:35:41
6635,1836,detected,Restricted-zone entry: Cherrapunji Cliff Edge,2026-08-04 11:24:26
6636,1836,acknowledged,Acknowledged by control room,2026-08-04 11:25:16
6637,1836,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-08-04 11:26:39
6638,1837,detected,AI anomaly: prolonged inactivity 240 min,2026-08-06 10:45:59
6639,1837,acknowledged,Acknowledged by control room,2026-08-06 10:46:51
6640,1837,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-06 10:49:05
6641,1837,resolved,Handed over to the tourist's emergency contact,2026-08-06 11:24:00
6642,1838,detected,AI anomaly: prolonged inactivity 51 min,2026-08-07 07:43:20
6643,1838,acknowledged,Acknowledged by control room,2026-08-07 07:43:54
6644,1838,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-08-07 07:52:04
6645,1838,resolved,Medical assistance provided on site,2026-08-07 09:14:39
6646,1839,detected,"SOS triggered by Priya Kumar: Feeling severely unwell, chest pain, need medical assistance.",2026-08-05 17:21:58
6647,1839,acknowledged,Acknowledged by control room,2026-08-05 17:22:49
6648,1839,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-05 17:25:36
6649,1839,resolved,False positive - tourist confirmed movement by phone,2026-08-05 19:15:15
6650,1840,detected,AI anomaly: prolonged inactivity 184 min,2026-08-08 09:40:05
6651,1840,acknowledged,Acknowledged by control room,2026-08-08 09:41:06
6652,1840,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-08-08 09:42:29
6653,1840,resolved,Medical assistance provided on site,2026-08-08 10:38:05
6654,1841,detected,AI anomaly: prolonged inactivity 63 min,2026-08-22 07:48:11
6655,1841,acknowledged,Acknowledged by control room,2026-08-22 07:48:39
6656,1841,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-22 08:02:12
6657,1841,resolved,"Recovered belongings, FIR registered at the local station",2026-08-22 08:07:24
6658,1842,detected,AI anomaly: prolonged inactivity 424 min,2026-08-24 13:38:10
6659,1843,detected,AI anomaly: prolonged inactivity 60 min,2026-08-25 08:03:16
6660,1843,acknowledged,Acknowledged by control room,2026-08-25 08:04:01
6661,1843,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-08-25 08:08:38
6662,1843,resolved,Tourist located and confirmed safe,2026-08-25 08:18:44
6663,1844,detected,AI anomaly: prolonged inactivity 61 min,2026-08-26 07:55:46
6664,1844,acknowledged,Acknowledged by control room,2026-08-26 07:56:43
6665,1844,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-08-26 08:01:14
6666,1845,detected,AI anomaly: prolonged inactivity 403 min,2026-08-27 13:30:43
6667,1845,acknowledged,Acknowledged by control room,2026-08-27 13:35:22
6668,1845,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-27 13:36:32
6669,1846,detected,AI anomaly: prolonged inactivity 63 min,2026-08-28 07:51:29
6670,1847,detected,AI anomaly: prolonged inactivity 81 min,2026-08-29 07:58:55
6671,1847,acknowledged,Acknowledged by control room,2026-08-29 08:00:12
6672,1847,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-29 08:02:45
6673,1847,resolved,"Recovered belongings, FIR registered at the local station",2026-08-29 08:18:47
6674,1848,detected,AI anomaly: prolonged inactivity 176 min,2026-08-30 09:33:30
6675,1848,acknowledged,Acknowledged by control room,2026-08-30 09:34:04
6676,1848,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-30 09:34:44
6677,1849,detected,AI anomaly: prolonged inactivity 62 min,2026-08-31 07:38:55
6678,1849,acknowledged,Acknowledged by control room,2026-08-31 07:39:27
6679,1849,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-08-31 07:47:02
6680,1850,detected,AI anomaly: prolonged inactivity 64 min,2026-09-01 07:41:15
6681,1850,acknowledged,Acknowledged by control room,2026-09-01 07:46:17
6682,1850,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-09-01 07:47:41
6683,1850,resolved,False positive - tourist confirmed movement by phone,2026-09-01 07:56:39
6684,1851,detected,AI anomaly: prolonged inactivity 844 min,2026-08-26 21:06:24
6685,1851,acknowledged,Acknowledged by control room,2026-08-26 21:07:07
6686,1851,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-08-26 21:11:27
6687,1851,resolved,Handed over to the tourist's emergency contact,2026-08-26 21:19:56
6688,1852,detected,AI anomaly: prolonged inactivity 1198 min,2026-08-28 02:44:07
6689,1852,acknowledged,Acknowledged by control room,2026-08-28 02:46:00
6690,1852,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-28 02:51:57
6691,1852,resolved,"Escorted out of restricted area, advisory issued",2026-08-28 03:10:18
6692,1853,detected,Restricted-zone entry: Kaziranga Core Zone,2026-08-30 03:44:45
6693,1853,acknowledged,Acknowledged by control room,2026-08-30 03:49:59
6694,1854,detected,AI anomaly: prolonged inactivity 307 min,2026-08-25 12:12:25
6695,1854,acknowledged,Acknowledged by control room,2026-08-25 12:13:37
6696,1854,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-08-25 12:15:57
6697,1854,resolved,Tourist located and confirmed safe,2026-08-25 12:54:02
6698,1855,detected,AI anomaly: prolonged inactivity 75 min,2026-08-26 07:49:21
6699,1855,acknowledged,Acknowledged by control room,2026-08-26 07:50:49
6700,1855,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-08-26 07:54:43
6701,1856,detected,AI anomaly: prolonged inactivity 367 min,2026-08-27 13:00:42
6702,1856,acknowledged,Acknowledged by control room,2026-08-27 13:03:58
6703,1856,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-27 13:04:44
6704,1857,detected,AI anomaly: prolonged inactivity 246 min,2026-08-28 10:47:17
6705,1857,acknowledged,Acknowledged by control room,2026-08-28 10:47:46
6706,1857,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-28 10:53:30
6707,1857,resolved,"Recovered belongings, FIR registered at the local station",2026-08-28 11:07:50
6708,1858,detected,AI anomaly: prolonged inactivity 49 min,2026-07-23 07:24:45
6709,1858,acknowledged,Acknowledged by control room,2026-07-23 07:25:57
6710,1858,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-07-23 07:30:36
6711,1859,detected,Restricted-zone entry: Riverside Restricted Area,2026-07-23 07:56:59
6712,1859,acknowledged,Acknowledged by control room,2026-07-23 07:58:59
6713,1859,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-07-23 07:59:42
6714,1859,resolved,Handed over to the tourist's emergency contact,2026-07-23 08:27:01
6715,1860,detected,AI anomaly: prolonged inactivity 489 min,2026-07-24 14:51:35
6716,1860,acknowledged,Acknowledged by control room,2026-07-24 14:52:54
6717,1860,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-07-24 14:55:18
6718,1860,resolved,False positive - tourist confirmed movement by phone,2026-07-24 15:05:35
6719,1861,detected,Restricted-zone entry: Deepor Beel Wetland Edge,2026-07-27 07:45:50
6720,1861,acknowledged,Acknowledged by control room,2026-07-27 07:46:57
6721,1861,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-07-27 07:54:37
6722,1861,resolved,"Escorted out of restricted area, advisory issued",2026-07-27 07:58:26
6723,1862,detected,AI anomaly: prolonged inactivity 244 min,2026-07-28 11:11:34
6724,1862,acknowledged,Acknowledged by control room,2026-07-28 11:15:35
6725,1862,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-07-28 11:17:46
6726,1862,resolved,Medical assistance provided on site,2026-07-28 11:28:33
6727,1863,detected,AI anomaly: unusual movement pattern,2026-08-20 07:43:35
6728,1863,acknowledged,Acknowledged by control room,2026-08-20 07:45:58
6729,1863,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-08-20 07:48:02
6730,1863,resolved,Handed over to the tourist's emergency contact,2026-08-20 07:56:29
6731,1864,detected,AI anomaly: prolonged inactivity 59 min,2026-07-31 07:48:36
6732,1864,acknowledged,Acknowledged by control room,2026-07-31 07:49:26
6733,1864,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-07-31 07:52:39
6734,1864,resolved,Medical assistance provided on site,2026-07-31 07:56:38
6735,1865,detected,AI anomaly: prolonged inactivity 327 min,2026-08-01 12:16:48
6736,1865,acknowledged,Acknowledged by control room,2026-08-01 12:17:19
6737,1865,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-08-01 12:20:14
6738,1865,resolved,Medical assistance provided on site,2026-08-01 12:52:12
6739,1866,detected,AI anomaly: prolonged inactivity 256 min,2026-08-03 11:16:49
6740,1866,acknowledged,Acknowledged by control room,2026-08-03 11:19:11
6741,1866,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-08-03 11:25:39
6742,1866,resolved,"Escorted out of restricted area, advisory issued",2026-08-03 11:52:08
6743,1867,detected,Restricted-zone entry: Riverside Restricted Area,2026-08-03 11:16:49
6744,1867,acknowledged,Acknowledged by control room,2026-08-03 11:18:34
6745,1867,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-08-03 11:23:33
6746,1867,resolved,False positive - tourist confirmed movement by phone,2026-08-03 11:57:29
6747,1868,detected,AI anomaly: prolonged inactivity 57 min,2026-08-12 07:33:54
6748,1868,acknowledged,Acknowledged by control room,2026-08-12 07:34:38
6749,1868,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-08-12 07:43:27
6750,1868,resolved,"Recovered belongings, FIR registered at the local station",2026-08-12 08:35:47
6751,1869,detected,AI anomaly: prolonged inactivity 49 min,2026-08-13 07:46:00
6752,1869,acknowledged,Acknowledged by control room,2026-08-13 07:47:36
6753,1869,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-13 07:49:19
6754,1869,resolved,"Escorted out of restricted area, advisory issued",2026-08-13 08:00:54
6755,1870,detected,AI anomaly: prolonged inactivity 258 min,2026-08-14 11:01:46
6756,1870,acknowledged,Acknowledged by control room,2026-08-14 11:05:43
6757,1870,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-14 11:08:48
6758,1870,resolved,"Recovered belongings, FIR registered at the local station",2026-08-14 11:28:57
6759,1871,detected,AI anomaly: prolonged inactivity 432 min,2026-08-16 13:53:24
6760,1871,acknowledged,Acknowledged by control room,2026-08-16 13:54:56
6761,1871,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-16 14:05:51
6762,1871,resolved,Medical assistance provided on site,2026-08-16 14:18:32
6763,1872,detected,Restricted-zone entry: Kaziranga Core Zone,2026-08-16 14:08:11
6764,1872,acknowledged,Acknowledged by control room,2026-08-16 14:08:52
6765,1872,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-16 14:10:36
6766,1872,resolved,Handed over to the tourist's emergency contact,2026-08-16 14:41:24
6767,1873,detected,AI anomaly: prolonged inactivity 328 min,2026-08-18 12:10:49
6768,1873,acknowledged,Acknowledged by control room,2026-08-18 12:13:49
6769,1873,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-08-18 12:16:32
6770,1874,detected,AI anomaly: prolonged inactivity 82 min,2026-08-19 08:00:43
6771,1874,acknowledged,Acknowledged by control room,2026-08-19 08:01:15
6772,1874,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-08-19 08:01:54
6773,1874,resolved,"Recovered belongings, FIR registered at the local station",2026-08-19 08:05:12
6774,1875,detected,AI anomaly: prolonged inactivity 447 min,2026-08-20 14:12:02
6775,1875,acknowledged,Acknowledged by control room,2026-08-20 14:13:35
6776,1875,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-20 14:14:10
6777,1875,resolved,Medical assistance provided on site,2026-08-20 14:32:24
6778,1876,detected,AI anomaly: prolonged inactivity 67 min,2026-08-21 07:50:56
6779,1876,acknowledged,Acknowledged by control room,2026-08-21 07:52:12
6780,1876,dispatched,Auto-dispatched to Unit Hotel-2 (Khanapara Traffic Outpost),2026-08-21 07:53:57
6781,1876,resolved,"Escorted out of restricted area, advisory issued",2026-08-21 08:25:52
6782,1877,detected,AI anomaly: prolonged inactivity 286 min,2026-09-03 11:22:59
6783,1877,acknowledged,Acknowledged by control room,2026-09-03 11:31:31
6784,1877,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-09-03 11:35:08
6785,1877,resolved,"Escorted out of restricted area, advisory issued",2026-09-03 11:39:26
